  1 -11.554942 0.00000   6.942201 0.00000
  2 -11.553592 0.00000   6.943551 0.00000
  3 -11.552242 0.00000   6.944901 0.00000
  4 -11.550892 0.00000   6.946251 0.00000
  5 -11.549542 0.00000   6.947601 0.00000
  6 -11.548192 0.00000   6.948951 0.00000
  7 -11.546842 0.00000   6.950301 0.00000
  8 -11.545492 0.00000   6.951651 0.00000
  9 -11.544142 0.00000   6.953001 0.00000
 10 -11.542792 0.00000   6.954351 0.00000
 11 -11.541442 0.00000   6.955701 0.00000
 12 -11.540092 0.00000   6.957051 0.00000
 13 -11.538742 0.00000   6.958401 0.00000
 14 -11.537392 0.00000   6.959751 0.00000
 15 -11.536042 0.00000   6.961101 0.00000
 16 -11.534692 0.00000   6.962451 0.00000
 17 -11.533342 0.00000   6.963801 0.00000
 18 -11.531992 0.00000   6.965151 0.00000
 19 -11.530642 0.00000   6.966501 0.00000
 20 -11.529292 0.00000   6.967851 0.00000
 21 -11.527942 0.00000   6.969201 0.00000
 22 -11.526592 0.00000   6.970551 0.00000
 23 -11.525242 0.00000   6.971901 0.00000
 24 -11.523892 0.00000   6.973251 0.00000
 25 -11.522542 0.00000   6.974601 0.00000
 26 -11.521192 0.00000   6.975951 0.00000
 27 -11.519842 0.00002   6.977301 0.00238
 28 -11.518492 0.00030   6.978651 0.02786
 29 -11.517142 0.00163   6.980001 0.07045
 30 -11.515792 0.00514   6.981351 0.13585
 31 -11.514442 0.00963   6.982701 0.22606
 32 -11.513092 0.02403   6.984051 0.32629
 33 -11.511742 0.04984   6.985401 0.44107
 34 -11.510392 0.12088   6.986751 0.54193
 35 -11.509042 0.21750   6.988101 0.62557
 36 -11.507692 0.34603   6.989451 0.70224
 37 -11.506342 0.46108   6.990801 0.76136
 38 -11.504992 0.56743   6.992151 0.82054
 39 -11.503642 0.65953   6.993501 0.86047
 40 -11.502292 0.74163   6.994851 0.88469
 41 -11.500942 0.78947   6.996201 0.92839
 42 -11.499592 0.84613   6.997551 0.94978
 43 -11.498242 0.87604   6.998901 0.96658
 44 -11.496892 0.91375   7.000251 0.98126
 45 -11.495542 0.94149   7.001601 0.98413
 46 -11.494192 0.94737   7.002951 1.00000
 47 -11.492842 0.96616   7.004301 0.99654
 48 -11.491492 0.97898   7.005651 0.99870
 49 -11.490142 0.99069   7.007001 0.99558
 50 -11.488792 1.00000   7.008351 0.99782
 51 -11.487442 0.99378   7.009701 0.98980
 52 -11.486092 0.98357   7.011051 0.98250
 53 -11.484742 0.97466   7.012401 0.96501
 54 -11.483392 0.96888   7.013751 0.94928
 55 -11.482042 0.94702   7.015101 0.91805
 56 -11.480692 0.93292   7.016451 0.88795
 57 -11.479342 0.89165   7.017801 0.86252
 58 -11.477992 0.86885   7.019151 0.81628
 59 -11.476642 0.82459   7.020501 0.77761
 60 -11.475292 0.77077   7.021851 0.71611
 61 -11.473942 0.71463   7.023201 0.64038
 62 -11.472592 0.64555   7.024551 0.54624
 63 -11.471242 0.55174   7.025901 0.44187
 64 -11.469892 0.43655   7.027251 0.33853
 65 -11.468542 0.31849   7.028601 0.23281
 66 -11.467192 0.20416   7.029951 0.14514
 67 -11.465842 0.10581   7.031301 0.08057
 68 -11.464492 0.04060   7.032651 0.03789
 69 -11.463142 0.00440   7.034001 0.01194
 70 -11.461792 0.00000   7.035351 0.00044
 71 -11.460442 0.00000   7.036701 0.00000
 72 -11.459092 0.00000   7.038051 0.00000
 73 -11.457742 0.00000   7.039401 0.00000
 74 -11.456392 0.00000   7.040751 0.00000
 75 -11.455042 0.00000   7.042101 0.00000
 76 -11.453692 0.00000   7.043451 0.00000
 77 -11.452342 0.00000   7.044801 0.00000
 78 -11.450992 0.00000   7.046151 0.00000
 79 -11.449642 0.00000   7.047501 0.00000
 80 -11.448292 0.00000   7.048851 0.00000
 81 -11.446942 0.00000   7.050201 0.00000
 82 -11.445592 0.00000   7.051551 0.00000
 83 -11.444242 0.00000   7.052901 0.00000
 84 -11.442892 0.00000   7.054251 0.00000
 85 -11.441542 0.00000   7.055601 0.00000
 86 -11.440192 0.00000   7.056951 0.00000
 87 -11.438842 0.00000   7.058301 0.00000
 88 -11.437492 0.00000   7.059651 0.00000
 89 -11.436142 0.00000   7.061001 0.00000
 90 -11.434792 0.00000   7.062351 0.00000
 91 -11.433442 0.00000   7.063701 0.00000
 92 -11.432092 0.00000   7.065051 0.00000
 93 -11.430742 0.00000   7.066401 0.00000
 94 -11.429392 0.00000   7.067751 0.00000
 95 -11.428042 0.00000   7.069101 0.00000
 96 -11.426692 0.00000   7.070451 0.00000
 97 -11.425342 0.00000   7.071801 0.00000
 98 -11.423992 0.00000   7.073151 0.00000
 99 -11.422642 0.00000   7.074501 0.00000
100 -11.421292 0.00000   7.075851 0.00000
