  1   1.290634 0.00000 -12.255401 0.00000
  2   1.291984 0.00000 -12.254051 0.00000
  3   1.293334 0.00000 -12.252701 0.00000
  4   1.294684 0.00000 -12.251351 0.00000
  5   1.296034 0.00000 -12.250001 0.00000
  6   1.297384 0.00000 -12.248651 0.00000
  7   1.298734 0.00000 -12.247301 0.00000
  8   1.300084 0.00000 -12.245951 0.00000
  9   1.301434 0.00000 -12.244601 0.00000
 10   1.302784 0.00000 -12.243251 0.00000
 11   1.304134 0.00000 -12.241901 0.00000
 12   1.305484 0.00000 -12.240551 0.00000
 13   1.306834 0.00000 -12.239201 0.00000
 14   1.308184 0.00000 -12.237851 0.00000
 15   1.309534 0.00000 -12.236501 0.00000
 16   1.310884 0.00000 -12.235151 0.00000
 17   1.312234 0.00000 -12.233801 0.00000
 18   1.313584 0.00000 -12.232451 0.00000
 19   1.314934 0.00000 -12.231101 0.00000
 20   1.316284 0.00000 -12.229751 0.00094
 21   1.317634 0.00000 -12.228401 0.00593
 22   1.318984 0.00000 -12.227051 0.01462
 23   1.320334 0.00000 -12.225701 0.02696
 24   1.321684 0.00000 -12.224351 0.03997
 25   1.323034 0.00000 -12.223001 0.05991
 26   1.324384 0.00000 -12.221651 0.07704
 27   1.325734 0.00000 -12.220301 0.10206
 28   1.327084 0.00000 -12.218951 0.13365
 29   1.328434 0.00000 -12.217601 0.16694
 30   1.329784 0.00000 -12.216251 0.20358
 31   1.331134 0.00000 -12.214901 0.24074
 32   1.332484 0.00014 -12.213551 0.28689
 33   1.333834 0.09792 -12.212201 0.34432
 34   1.335184 0.26919 -12.210851 0.40245
 35   1.336534 0.39243 -12.209501 0.46378
 36   1.337884 0.50926 -12.208151 0.51673
 37   1.339234 0.60360 -12.206801 0.56723
 38   1.340584 0.68072 -12.205451 0.62500
 39   1.341934 0.73532 -12.204101 0.67121
 40   1.343284 0.78410 -12.202751 0.71711
 41   1.344634 0.82868 -12.201401 0.75772
 42   1.345984 0.86752 -12.200051 0.79878
 43   1.347334 0.89401 -12.198701 0.84589
 44   1.348684 0.93092 -12.197351 0.88160
 45   1.350034 0.94431 -12.196001 0.90474
 46   1.351384 0.95844 -12.194651 0.93921
 47   1.352734 0.97270 -12.193301 0.96426
 48   1.354084 0.99307 -12.191951 0.98094
 49   1.355434 0.99321 -12.190601 0.98351
 50   1.356784 0.98680 -12.189251 0.99401
 51   1.358134 1.00000 -12.187901 0.99900
 52   1.359484 0.99022 -12.186551 1.00000
 53   1.360834 0.98549 -12.185201 0.98448
 54   1.362184 0.97661 -12.183851 0.97585
 55   1.363534 0.96270 -12.182501 0.94841
 56   1.364884 0.94122 -12.181151 0.94230
 57   1.366234 0.93467 -12.179801 0.90323
 58   1.367584 0.90346 -12.178451 0.86916
 59   1.368934 0.86698 -12.177101 0.83418
 60   1.370284 0.83832 -12.175751 0.79118
 61   1.371634 0.79548 -12.174401 0.74685
 62   1.372984 0.73852 -12.173051 0.70622
 63   1.374334 0.68648 -12.171701 0.65226
 64   1.375684 0.60939 -12.170351 0.59414
 65   1.377034 0.51116 -12.169001 0.54612
 66   1.378384 0.40218 -12.167651 0.48405
 67   1.379734 0.27275 -12.166301 0.42523
 68   1.381084 0.11944 -12.164951 0.36740
 69   1.382434 0.00348 -12.163601 0.31131
 70   1.383784 0.00000 -12.162251 0.26092
 71   1.385134 0.00000 -12.160901 0.22371
 72   1.386484 0.00000 -12.159551 0.18407
 73   1.387834 0.00000 -12.158201 0.15214
 74   1.389184 0.00000 -12.156851 0.12382
 75   1.390534 0.00000 -12.155501 0.09985
 76   1.391884 0.00000 -12.154151 0.07861
 77   1.393234 0.00000 -12.152801 0.05492
 78   1.394584 0.00000 -12.151451 0.03764
 79   1.395934 0.00000 -12.150101 0.02384
 80   1.397284 0.00000 -12.148751 0.01216
 81   1.398634 0.00000 -12.147401 0.00460
 82   1.399984 0.00000 -12.146051 0.00018
 83   1.401334 0.00000 -12.144701 0.00000
 84   1.402684 0.00000 -12.143351 0.00000
 85   1.404034 0.00000 -12.142001 0.00000
 86   1.405384 0.00000 -12.140651 0.00000
 87   1.406734 0.00000 -12.139301 0.00000
 88   1.408084 0.00000 -12.137951 0.00000
 89   1.409434 0.00000 -12.136601 0.00000
 90   1.410784 0.00000 -12.135251 0.00000
 91   1.412134 0.00000 -12.133901 0.00000
 92   1.413484 0.00000 -12.132551 0.00000
 93   1.414834 0.00000 -12.131201 0.00000
 94   1.416184 0.00000 -12.129851 0.00000
 95   1.417534 0.00000 -12.128501 0.00000
 96   1.418884 0.00000 -12.127151 0.00000
 97   1.420234 0.00000 -12.125801 0.00000
 98   1.421584 0.00000 -12.124451 0.00000
 99   1.422934 0.00000 -12.123101 0.00000
100   1.424284 0.00000 -12.121751 0.00000
