  1 -10.568550 0.00000  -7.680311 0.00000
  2 -10.567200 0.00000  -7.678961 0.00000
  3 -10.565850 0.00000  -7.677611 0.00000
  4 -10.564500 0.00000  -7.676261 0.00000
  5 -10.563150 0.00000  -7.674911 0.00000
  6 -10.561800 0.00000  -7.673561 0.00000
  7 -10.560450 0.00000  -7.672211 0.00000
  8 -10.559100 0.00000  -7.670861 0.00000
  9 -10.557750 0.00000  -7.669511 0.00000
 10 -10.556400 0.00000  -7.668161 0.00000
 11 -10.555050 0.00000  -7.666811 0.00000
 12 -10.553700 0.00000  -7.665461 0.00000
 13 -10.552350 0.00000  -7.664111 0.00000
 14 -10.551000 0.00000  -7.662761 0.00000
 15 -10.549650 0.00000  -7.661411 0.00000
 16 -10.548300 0.00000  -7.660061 0.00000
 17 -10.546950 0.00000  -7.658711 0.00000
 18 -10.545600 0.00000  -7.657361 0.00000
 19 -10.544250 0.00000  -7.656011 0.00000
 20 -10.542900 0.00000  -7.654661 0.00000
 21 -10.541550 0.00000  -7.653311 0.00000
 22 -10.540200 0.00000  -7.651961 0.00000
 23 -10.538850 0.00000  -7.650611 0.00000
 24 -10.537500 0.00000  -7.649261 0.00000
 25 -10.536150 0.00000  -7.647911 0.00000
 26 -10.534800 0.00000  -7.646561 0.00000
 27 -10.533450 0.00002  -7.645211 0.00000
 28 -10.532100 0.00062  -7.643861 0.00060
 29 -10.530750 0.00172  -7.642511 0.00564
 30 -10.529400 0.00421  -7.641161 0.01846
 31 -10.528050 0.00742  -7.639811 0.03737
 32 -10.526700 0.01636  -7.638461 0.08067
 33 -10.525350 0.03732  -7.637111 0.18934
 34 -10.524000 0.09333  -7.635761 0.32185
 35 -10.522650 0.22679  -7.634411 0.45288
 36 -10.521300 0.40798  -7.633061 0.55060
 37 -10.519950 0.54836  -7.631711 0.64900
 38 -10.518600 0.64194  -7.630361 0.71000
 39 -10.517250 0.71321  -7.629011 0.77338
 40 -10.515900 0.76579  -7.627661 0.81307
 41 -10.514550 0.82228  -7.626311 0.86718
 42 -10.513200 0.86295  -7.624961 0.89432
 43 -10.511850 0.88773  -7.623611 0.91249
 44 -10.510500 0.93044  -7.622261 0.93399
 45 -10.509150 0.94486  -7.620911 0.95636
 46 -10.507800 0.96821  -7.619561 0.98560
 47 -10.506450 0.98601  -7.618211 0.98140
 48 -10.505100 0.99353  -7.616861 0.99856
 49 -10.503750 0.99435  -7.615511 0.99592
 50 -10.502400 1.00000  -7.614161 0.99748
 51 -10.501050 0.98225  -7.612811 1.00000
 52 -10.499700 0.99176  -7.611461 0.99311
 53 -10.498350 0.97610  -7.610111 0.99646
 54 -10.497000 0.97610  -7.608761 0.98148
 55 -10.495650 0.94576  -7.607411 0.97394
 56 -10.494300 0.92778  -7.606061 0.95137
 57 -10.492950 0.89736  -7.604711 0.94139
 58 -10.491600 0.85596  -7.603361 0.91825
 59 -10.490250 0.81563  -7.602011 0.88459
 60 -10.488900 0.75912  -7.600661 0.85085
 61 -10.487550 0.70136  -7.599311 0.82305
 62 -10.486200 0.62454  -7.597961 0.76892
 63 -10.484850 0.53658  -7.596611 0.70021
 64 -10.483500 0.43783  -7.595261 0.63834
 65 -10.482150 0.29670  -7.593911 0.56033
 66 -10.480800 0.12893  -7.592561 0.46026
 67 -10.479450 0.03254  -7.591211 0.32593
 68 -10.478100 0.00172  -7.589861 0.17984
 69 -10.476750 0.00000  -7.588511 0.07733
 70 -10.475400 0.00000  -7.587161 0.02901
 71 -10.474050 0.00000  -7.585811 0.00349
 72 -10.472700 0.00000  -7.584461 0.00000
 73 -10.471350 0.00000  -7.583111 0.00000
 74 -10.470000 0.00000  -7.581761 0.00000
 75 -10.468650 0.00000  -7.580411 0.00000
 76 -10.467300 0.00000  -7.579061 0.00000
 77 -10.465950 0.00000  -7.577711 0.00000
 78 -10.464600 0.00000  -7.576361 0.00000
 79 -10.463250 0.00000  -7.575011 0.00000
 80 -10.461900 0.00000  -7.573661 0.00000
 81 -10.460550 0.00000  -7.572311 0.00000
 82 -10.459200 0.00000  -7.570961 0.00000
 83 -10.457850 0.00000  -7.569611 0.00000
 84 -10.456500 0.00000  -7.568261 0.00000
 85 -10.455150 0.00000  -7.566911 0.00000
 86 -10.453800 0.00000  -7.565561 0.00000
 87 -10.452450 0.00000  -7.564211 0.00000
 88 -10.451100 0.00000  -7.562861 0.00000
 89 -10.449750 0.00000  -7.561511 0.00000
 90 -10.448400 0.00000  -7.560161 0.00000
 91 -10.447050 0.00000  -7.558811 0.00000
 92 -10.445700 0.00000  -7.557461 0.00000
 93 -10.444350 0.00000  -7.556111 0.00000
 94 -10.443000 0.00000  -7.554761 0.00000
 95 -10.441650 0.00000  -7.553411 0.00000
 96 -10.440300 0.00000  -7.552061 0.00000
 97 -10.438950 0.00000  -7.550711 0.00000
 98 -10.437600 0.00000  -7.549361 0.00000
 99 -10.436250 0.00000  -7.548011 0.00000
100 -10.434900 0.00000  -7.546661 0.00000
