  1   4.575415 0.00000 -10.551088 0.00000
  2   4.576765 0.00000 -10.549738 0.00000
  3   4.578115 0.00000 -10.548388 0.00000
  4   4.579465 0.00000 -10.547038 0.00000
  5   4.580815 0.00000 -10.545688 0.00000
  6   4.582165 0.00000 -10.544338 0.00000
  7   4.583515 0.00000 -10.542988 0.00000
  8   4.584865 0.00000 -10.541638 0.00000
  9   4.586215 0.00000 -10.540288 0.00000
 10   4.587565 0.00000 -10.538938 0.00000
 11   4.588915 0.00000 -10.537588 0.00000
 12   4.590265 0.00000 -10.536238 0.00000
 13   4.591615 0.00000 -10.534888 0.00000
 14   4.592965 0.00000 -10.533538 0.00000
 15   4.594315 0.00000 -10.532188 0.00000
 16   4.595665 0.00000 -10.530838 0.00000
 17   4.597015 0.00000 -10.529488 0.00000
 18   4.598365 0.00000 -10.528138 0.00000
 19   4.599715 0.00000 -10.526788 0.00000
 20   4.601065 0.00000 -10.525438 0.00000
 21   4.602415 0.00000 -10.524088 0.00000
 22   4.603765 0.00000 -10.522738 0.00161
 23   4.605115 0.00000 -10.521388 0.00750
 24   4.606465 0.00000 -10.520038 0.01814
 25   4.607815 0.00000 -10.518688 0.03268
 26   4.609165 0.00000 -10.517338 0.05029
 27   4.610515 0.00000 -10.515988 0.07201
 28   4.611865 0.00000 -10.514638 0.09616
 29   4.613215 0.00000 -10.513288 0.12567
 30   4.614565 0.00000 -10.511938 0.15565
 31   4.615915 0.00000 -10.510588 0.20322
 32   4.617265 0.00593 -10.509238 0.24308
 33   4.618615 0.11266 -10.507888 0.30550
 34   4.619965 0.30902 -10.506538 0.37959
 35   4.621315 0.44214 -10.505188 0.44125
 36   4.622665 0.54160 -10.503838 0.51675
 37   4.624015 0.62466 -10.502488 0.57179
 38   4.625365 0.70176 -10.501138 0.63020
 39   4.626715 0.75617 -10.499788 0.68442
 40   4.628065 0.79142 -10.498438 0.73755
 41   4.629415 0.82998 -10.497088 0.77990
 42   4.630765 0.87670 -10.495738 0.83230
 43   4.632115 0.90488 -10.494388 0.86782
 44   4.633465 0.92582 -10.493038 0.90141
 45   4.634815 0.94228 -10.491688 0.92699
 46   4.636165 0.96068 -10.490338 0.95996
 47   4.637515 0.97232 -10.488988 0.97268
 48   4.638865 0.97834 -10.487638 0.98664
 49   4.640215 0.98986 -10.486288 0.98863
 50   4.641565 1.00000 -10.484938 0.98083
 51   4.642915 0.99875 -10.483588 1.00000
 52   4.644265 0.98967 -10.482238 0.99420
 53   4.645615 0.98549 -10.480888 0.98561
 54   4.646965 0.98029 -10.479538 0.97321
 55   4.648315 0.96831 -10.478188 0.95756
 56   4.649665 0.94968 -10.476838 0.93714
 57   4.651015 0.93278 -10.475488 0.90461
 58   4.652365 0.91187 -10.474138 0.88101
 59   4.653715 0.87796 -10.472788 0.84115
 60   4.655065 0.84925 -10.471438 0.79713
 61   4.656415 0.80957 -10.470088 0.74063
 62   4.657765 0.77371 -10.468738 0.69889
 63   4.659115 0.71485 -10.467388 0.64711
 64   4.660465 0.64782 -10.466038 0.58269
 65   4.661815 0.57941 -10.464688 0.52455
 66   4.663165 0.48850 -10.463338 0.46165
 67   4.664515 0.34307 -10.461988 0.38185
 68   4.665865 0.16921 -10.460638 0.32010
 69   4.667215 0.01949 -10.459288 0.25620
 70   4.668565 0.00000 -10.457938 0.20172
 71   4.669915 0.00000 -10.456588 0.16535
 72   4.671265 0.00000 -10.455238 0.12725
 73   4.672615 0.00000 -10.453888 0.09660
 74   4.673965 0.00000 -10.452538 0.06832
 75   4.675315 0.00000 -10.451188 0.04809
 76   4.676665 0.00000 -10.449838 0.02822
 77   4.678015 0.00000 -10.448488 0.01433
 78   4.679365 0.00000 -10.447138 0.00369
 79   4.680715 0.00000 -10.445788 0.00009
 80   4.682065 0.00000 -10.444438 0.00000
 81   4.683415 0.00000 -10.443088 0.00000
 82   4.684765 0.00000 -10.441738 0.00000
 83   4.686115 0.00000 -10.440388 0.00000
 84   4.687465 0.00000 -10.439038 0.00000
 85   4.688815 0.00000 -10.437688 0.00000
 86   4.690165 0.00000 -10.436338 0.00000
 87   4.691515 0.00000 -10.434988 0.00000
 88   4.692865 0.00000 -10.433638 0.00000
 89   4.694215 0.00000 -10.432288 0.00000
 90   4.695565 0.00000 -10.430938 0.00000
 91   4.696915 0.00000 -10.429588 0.00000
 92   4.698265 0.00000 -10.428238 0.00000
 93   4.699615 0.00000 -10.426888 0.00000
 94   4.700965 0.00000 -10.425538 0.00000
 95   4.702315 0.00000 -10.424188 0.00000
 96   4.703665 0.00000 -10.422838 0.00000
 97   4.705015 0.00000 -10.421488 0.00000
 98   4.706365 0.00000 -10.420138 0.00000
 99   4.707715 0.00000 -10.418788 0.00000
100   4.709065 0.00000 -10.417438 0.00000
