  1 -13.011498 0.00000  -2.343043 0.00000
  2 -13.010148 0.00000  -2.341693 0.00000
  3 -13.008798 0.00000  -2.340343 0.00000
  4 -13.007448 0.00000  -2.338993 0.00000
  5 -13.006098 0.00000  -2.337643 0.00000
  6 -13.004748 0.00000  -2.336293 0.00000
  7 -13.003398 0.00000  -2.334943 0.00000
  8 -13.002048 0.00000  -2.333593 0.00000
  9 -13.000698 0.00000  -2.332243 0.00000
 10 -12.999348 0.00000  -2.330893 0.00000
 11 -12.997998 0.00000  -2.329543 0.00000
 12 -12.996648 0.00000  -2.328193 0.00000
 13 -12.995298 0.00000  -2.326843 0.00000
 14 -12.993948 0.00000  -2.325493 0.00000
 15 -12.992598 0.00000  -2.324143 0.00000
 16 -12.991248 0.00000  -2.322793 0.00000
 17 -12.989898 0.00000  -2.321443 0.00000
 18 -12.988548 0.00000  -2.320093 0.00000
 19 -12.987198 0.00000  -2.318743 0.00000
 20 -12.985848 0.00000  -2.317393 0.00000
 21 -12.984498 0.00000  -2.316043 0.00000
 22 -12.983148 0.00000  -2.314693 0.00000
 23 -12.981798 0.00000  -2.313343 0.00000
 24 -12.980448 0.00002  -2.311993 0.00000
 25 -12.979098 0.00042  -2.310643 0.00000
 26 -12.977748 0.00105  -2.309293 0.00000
 27 -12.976398 0.00275  -2.307943 0.00000
 28 -12.975048 0.00468  -2.306593 0.00097
 29 -12.973698 0.00807  -2.305243 0.01278
 30 -12.972348 0.01287  -2.303893 0.05782
 31 -12.970998 0.01765  -2.302543 0.11332
 32 -12.969648 0.02535  -2.301193 0.18131
 33 -12.968298 0.04354  -2.299843 0.27412
 34 -12.966948 0.10777  -2.298493 0.38459
 35 -12.965598 0.21675  -2.297143 0.49586
 36 -12.964248 0.34563  -2.295793 0.59448
 37 -12.962898 0.48084  -2.294443 0.66631
 38 -12.961548 0.59295  -2.293093 0.73716
 39 -12.960198 0.68641  -2.291743 0.78636
 40 -12.958848 0.74939  -2.290393 0.82911
 41 -12.957498 0.80664  -2.289043 0.86766
 42 -12.956148 0.84346  -2.287693 0.89974
 43 -12.954798 0.88446  -2.286343 0.91327
 44 -12.953448 0.92003  -2.284993 0.94046
 45 -12.952098 0.94334  -2.283643 0.96272
 46 -12.950748 0.96124  -2.282293 0.97123
 47 -12.949398 0.97835  -2.280943 0.97458
 48 -12.948048 0.98801  -2.279593 0.97746
 49 -12.946698 0.99483  -2.278243 0.99554
 50 -12.945348 0.99223  -2.276893 0.99415
 51 -12.943998 1.00000  -2.275543 1.00000
 52 -12.942648 0.99157  -2.274193 0.98284
 53 -12.941298 0.97625  -2.272843 0.98154
 54 -12.939948 0.96617  -2.271493 0.95692
 55 -12.938598 0.94177  -2.270143 0.94082
 56 -12.937248 0.91189  -2.268793 0.92909
 57 -12.935898 0.88877  -2.267443 0.90137
 58 -12.934548 0.84638  -2.266093 0.88269
 59 -12.933198 0.81002  -2.264743 0.83770
 60 -12.931848 0.75734  -2.263393 0.79498
 61 -12.930498 0.67379  -2.262043 0.75127
 62 -12.929148 0.61468  -2.260693 0.69899
 63 -12.927798 0.52561  -2.259343 0.61533
 64 -12.926448 0.40540  -2.257993 0.51138
 65 -12.925098 0.26860  -2.256643 0.42151
 66 -12.923748 0.15075  -2.255293 0.32241
 67 -12.922398 0.06823  -2.253943 0.23177
 68 -12.921048 0.02371  -2.252593 0.13430
 69 -12.919698 0.00211  -2.251243 0.06711
 70 -12.918348 0.00000  -2.249893 0.02337
 71 -12.916998 0.00000  -2.248543 0.00507
 72 -12.915648 0.00000  -2.247193 0.00233
 73 -12.914298 0.00000  -2.245843 0.00053
 74 -12.912948 0.00000  -2.244493 0.00000
 75 -12.911598 0.00000  -2.243143 0.00000
 76 -12.910248 0.00000  -2.241793 0.00000
 77 -12.908898 0.00000  -2.240443 0.00000
 78 -12.907548 0.00000  -2.239093 0.00000
 79 -12.906198 0.00000  -2.237743 0.00000
 80 -12.904848 0.00000  -2.236393 0.00000
 81 -12.903498 0.00000  -2.235043 0.00000
 82 -12.902148 0.00000  -2.233693 0.00000
 83 -12.900798 0.00000  -2.232343 0.00000
 84 -12.899448 0.00000  -2.230993 0.00000
 85 -12.898098 0.00000  -2.229643 0.00000
 86 -12.896748 0.00000  -2.228293 0.00000
 87 -12.895398 0.00000  -2.226943 0.00000
 88 -12.894048 0.00000  -2.225593 0.00000
 89 -12.892698 0.00000  -2.224243 0.00000
 90 -12.891348 0.00000  -2.222893 0.00000
 91 -12.889998 0.00000  -2.221543 0.00000
 92 -12.888648 0.00000  -2.220193 0.00000
 93 -12.887298 0.00000  -2.218843 0.00000
 94 -12.885948 0.00000  -2.217493 0.00000
 95 -12.884598 0.00000  -2.216143 0.00000
 96 -12.883248 0.00000  -2.214793 0.00000
 97 -12.881898 0.00000  -2.213443 0.00000
 98 -12.880548 0.00000  -2.212093 0.00000
 99 -12.879198 0.00000  -2.210743 0.00000
100 -12.877848 0.00000  -2.209393 0.00000
