  1 -12.041168 0.00000   3.693585 0.00000
  2 -12.039818 0.00000   3.694935 0.00000
  3 -12.038468 0.00000   3.696285 0.00000
  4 -12.037118 0.00000   3.697635 0.00000
  5 -12.035768 0.00000   3.698985 0.00000
  6 -12.034418 0.00000   3.700335 0.00000
  7 -12.033068 0.00000   3.701685 0.00000
  8 -12.031718 0.00000   3.703035 0.00000
  9 -12.030368 0.00000   3.704385 0.00000
 10 -12.029018 0.00000   3.705735 0.00000
 11 -12.027668 0.00000   3.707085 0.00000
 12 -12.026318 0.00000   3.708435 0.00000
 13 -12.024968 0.00000   3.709785 0.00000
 14 -12.023618 0.00000   3.711135 0.00000
 15 -12.022268 0.00000   3.712485 0.00000
 16 -12.020918 0.00000   3.713835 0.00000
 17 -12.019568 0.00000   3.715185 0.00000
 18 -12.018218 0.00000   3.716535 0.00000
 19 -12.016868 0.00000   3.717885 0.00000
 20 -12.015518 0.00000   3.719235 0.00000
 21 -12.014168 0.00000   3.720585 0.00000
 22 -12.012818 0.00000   3.721935 0.00000
 23 -12.011468 0.00000   3.723285 0.00000
 24 -12.010118 0.00000   3.724635 0.00000
 25 -12.008768 0.00000   3.725985 0.00000
 26 -12.007418 0.00037   3.727335 0.00006
 27 -12.006068 0.00106   3.728685 0.00383
 28 -12.004718 0.00313   3.730035 0.02499
 29 -12.003368 0.00607   3.731385 0.06540
 30 -12.002018 0.01114   3.732735 0.10950
 31 -12.000668 0.01825   3.734085 0.17634
 32 -11.999318 0.02971   3.735435 0.26495
 33 -11.997968 0.06253   3.736785 0.37244
 34 -11.996618 0.14034   3.738135 0.47088
 35 -11.995268 0.23463   3.739485 0.57581
 36 -11.993918 0.35792   3.740835 0.66205
 37 -11.992568 0.47289   3.742185 0.72762
 38 -11.991218 0.57660   3.743535 0.77810
 39 -11.989868 0.66568   3.744885 0.82264
 40 -11.988518 0.73602   3.746235 0.87126
 41 -11.987168 0.79629   3.747585 0.89779
 42 -11.985818 0.84069   3.748935 0.92639
 43 -11.984468 0.87230   3.750285 0.94379
 44 -11.983118 0.91646   3.751635 0.96534
 45 -11.981768 0.93229   3.752985 0.96721
 46 -11.980418 0.96558   3.754335 0.98238
 47 -11.979068 0.98417   3.755685 0.99083
 48 -11.977718 0.98301   3.757035 0.99741
 49 -11.976368 0.98619   3.758385 1.00000
 50 -11.975018 0.99226   3.759735 0.99312
 51 -11.973668 1.00000   3.761085 0.98637
 52 -11.972318 0.98346   3.762435 0.98271
 53 -11.970968 0.97690   3.763785 0.96300
 54 -11.969618 0.97115   3.765135 0.95144
 55 -11.968268 0.95059   3.766485 0.93242
 56 -11.966918 0.91762   3.767835 0.90869
 57 -11.965568 0.89467   3.769185 0.87585
 58 -11.964218 0.85586   3.770535 0.83112
 59 -11.962868 0.80105   3.771885 0.79820
 60 -11.961518 0.75540   3.773235 0.73863
 61 -11.960168 0.70348   3.774585 0.67507
 62 -11.958818 0.62830   3.775935 0.59219
 63 -11.957468 0.53581   3.777285 0.49593
 64 -11.956118 0.40605   3.778635 0.41244
 65 -11.954768 0.30325   3.779985 0.31722
 66 -11.953418 0.19935   3.781335 0.21333
 67 -11.952068 0.10186   3.782685 0.13106
 68 -11.950718 0.04569   3.784035 0.06414
 69 -11.949368 0.00784   3.785385 0.02640
 70 -11.948018 0.00000   3.786735 0.00405
 71 -11.946668 0.00000   3.788085 0.00000
 72 -11.945318 0.00000   3.789435 0.00000
 73 -11.943968 0.00000   3.790785 0.00000
 74 -11.942618 0.00000   3.792135 0.00000
 75 -11.941268 0.00000   3.793485 0.00000
 76 -11.939918 0.00000   3.794835 0.00000
 77 -11.938568 0.00000   3.796185 0.00000
 78 -11.937218 0.00000   3.797535 0.00000
 79 -11.935868 0.00000   3.798885 0.00000
 80 -11.934518 0.00000   3.800235 0.00000
 81 -11.933168 0.00000   3.801585 0.00000
 82 -11.931818 0.00000   3.802935 0.00000
 83 -11.930468 0.00000   3.804285 0.00000
 84 -11.929118 0.00000   3.805635 0.00000
 85 -11.927768 0.00000   3.806985 0.00000
 86 -11.926418 0.00000   3.808335 0.00000
 87 -11.925068 0.00000   3.809685 0.00000
 88 -11.923718 0.00000   3.811035 0.00000
 89 -11.922368 0.00000   3.812385 0.00000
 90 -11.921018 0.00000   3.813735 0.00000
 91 -11.919668 0.00000   3.815085 0.00000
 92 -11.918318 0.00000   3.816435 0.00000
 93 -11.916968 0.00000   3.817785 0.00000
 94 -11.915618 0.00000   3.819135 0.00000
 95 -11.914268 0.00000   3.820485 0.00000
 96 -11.912918 0.00000   3.821835 0.00000
 97 -11.911568 0.00000   3.823185 0.00000
 98 -11.910218 0.00000   3.824535 0.00000
 99 -11.908868 0.00000   3.825885 0.00000
100 -11.907518 0.00000   3.827235 0.00000
