  1 -12.041556 0.00000  -9.468181 0.00000
  2 -12.040206 0.00000  -9.466831 0.00000
  3 -12.038856 0.00000  -9.465481 0.00000
  4 -12.037506 0.00000  -9.464131 0.00000
  5 -12.036156 0.00000  -9.462781 0.00000
  6 -12.034806 0.00000  -9.461431 0.00000
  7 -12.033456 0.00000  -9.460081 0.00000
  8 -12.032106 0.00000  -9.458731 0.00000
  9 -12.030756 0.00000  -9.457381 0.00000
 10 -12.029406 0.00000  -9.456031 0.00000
 11 -12.028056 0.00000  -9.454681 0.00000
 12 -12.026706 0.00000  -9.453331 0.00000
 13 -12.025356 0.00000  -9.451981 0.00000
 14 -12.024006 0.00000  -9.450631 0.00000
 15 -12.022656 0.00000  -9.449281 0.00000
 16 -12.021306 0.00000  -9.447931 0.00000
 17 -12.019956 0.00000  -9.446581 0.00000
 18 -12.018606 0.00000  -9.445231 0.00000
 19 -12.017256 0.00000  -9.443881 0.00000
 20 -12.015906 0.00000  -9.442531 0.00000
 21 -12.014556 0.00000  -9.441181 0.00000
 22 -12.013206 0.00000  -9.439831 0.00000
 23 -12.011856 0.00000  -9.438481 0.00000
 24 -12.010506 0.00000  -9.437131 0.00000
 25 -12.009156 0.00000  -9.435781 0.00000
 26 -12.007806 0.00000  -9.434431 0.00000
 27 -12.006456 0.00002  -9.433081 0.00000
 28 -12.005106 0.00052  -9.431731 0.00000
 29 -12.003756 0.00158  -9.430381 0.00048
 30 -12.002406 0.00311  -9.429031 0.00541
 31 -12.001056 0.00956  -9.427681 0.01823
 32 -11.999706 0.02814  -9.426331 0.05989
 33 -11.998356 0.05934  -9.424981 0.16384
 34 -11.997006 0.11229  -9.423631 0.28658
 35 -11.995656 0.21111  -9.422281 0.41374
 36 -11.994306 0.33132  -9.420931 0.51082
 37 -11.992956 0.50162  -9.419581 0.61366
 38 -11.991606 0.60817  -9.418231 0.69223
 39 -11.990256 0.69741  -9.416881 0.74665
 40 -11.988906 0.74781  -9.415531 0.80387
 41 -11.987556 0.80856  -9.414181 0.84356
 42 -11.986206 0.85609  -9.412831 0.87102
 43 -11.984856 0.88821  -9.411481 0.91106
 44 -11.983506 0.92156  -9.410131 0.93632
 45 -11.982156 0.93935  -9.408781 0.94988
 46 -11.980806 0.96563  -9.407431 0.96212
 47 -11.979456 0.97379  -9.406081 0.98340
 48 -11.978106 0.99432  -9.404731 0.99402
 49 -11.976756 1.00000  -9.403381 0.99860
 50 -11.975406 0.99555  -9.402031 0.99080
 51 -11.974056 0.99234  -9.400681 1.00000
 52 -11.972706 0.98520  -9.399331 0.99823
 53 -11.971356 0.98276  -9.397981 0.99251
 54 -11.970006 0.96161  -9.396631 0.98590
 55 -11.968656 0.95215  -9.395281 0.97537
 56 -11.967306 0.91864  -9.393931 0.97024
 57 -11.965956 0.89268  -9.392581 0.94877
 58 -11.964606 0.85916  -9.391231 0.91191
 59 -11.963256 0.81385  -9.389881 0.90087
 60 -11.961906 0.75361  -9.388531 0.87168
 61 -11.960556 0.68730  -9.387181 0.83892
 62 -11.959206 0.61709  -9.385831 0.79786
 63 -11.957856 0.52899  -9.384481 0.73332
 64 -11.956506 0.42733  -9.383131 0.68352
 65 -11.955156 0.30501  -9.381781 0.59617
 66 -11.953806 0.16563  -9.380431 0.50541
 67 -11.952456 0.04200  -9.379081 0.37840
 68 -11.951106 0.00020  -9.377731 0.23583
 69 -11.949756 0.00000  -9.376381 0.12733
 70 -11.948406 0.00000  -9.375031 0.05881
 71 -11.947056 0.00000  -9.373681 0.01988
 72 -11.945706 0.00000  -9.372331 0.00159
 73 -11.944356 0.00000  -9.370981 0.00000
 74 -11.943006 0.00000  -9.369631 0.00000
 75 -11.941656 0.00000  -9.368281 0.00000
 76 -11.940306 0.00000  -9.366931 0.00000
 77 -11.938956 0.00000  -9.365581 0.00000
 78 -11.937606 0.00000  -9.364231 0.00000
 79 -11.936256 0.00000  -9.362881 0.00000
 80 -11.934906 0.00000  -9.361531 0.00000
 81 -11.933556 0.00000  -9.360181 0.00000
 82 -11.932206 0.00000  -9.358831 0.00000
 83 -11.930856 0.00000  -9.357481 0.00000
 84 -11.929506 0.00000  -9.356131 0.00000
 85 -11.928156 0.00000  -9.354781 0.00000
 86 -11.926806 0.00000  -9.353431 0.00000
 87 -11.925456 0.00000  -9.352081 0.00000
 88 -11.924106 0.00000  -9.350731 0.00000
 89 -11.922756 0.00000  -9.349381 0.00000
 90 -11.921406 0.00000  -9.348031 0.00000
 91 -11.920056 0.00000  -9.346681 0.00000
 92 -11.918706 0.00000  -9.345331 0.00000
 93 -11.917356 0.00000  -9.343981 0.00000
 94 -11.916006 0.00000  -9.342631 0.00000
 95 -11.914656 0.00000  -9.341281 0.00000
 96 -11.913306 0.00000  -9.339931 0.00000
 97 -11.911956 0.00000  -9.338581 0.00000
 98 -11.910606 0.00000  -9.337231 0.00000
 99 -11.909256 0.00000  -9.335881 0.00000
100 -11.907906 0.00000  -9.334531 0.00000
