  1 -12.527125 0.00000   1.608507 0.00000
  2 -12.525775 0.00000   1.609857 0.00000
  3 -12.524425 0.00000   1.611207 0.00000
  4 -12.523075 0.00000   1.612557 0.00000
  5 -12.521725 0.00000   1.613907 0.00000
  6 -12.520375 0.00000   1.615257 0.00000
  7 -12.519025 0.00000   1.616607 0.00000
  8 -12.517675 0.00000   1.617957 0.00000
  9 -12.516325 0.00000   1.619307 0.00000
 10 -12.514975 0.00000   1.620657 0.00000
 11 -12.513625 0.00000   1.622007 0.00000
 12 -12.512275 0.00000   1.623357 0.00000
 13 -12.510925 0.00000   1.624707 0.00000
 14 -12.509575 0.00000   1.626057 0.00000
 15 -12.508225 0.00000   1.627407 0.00000
 16 -12.506875 0.00000   1.628757 0.00000
 17 -12.505525 0.00000   1.630107 0.00000
 18 -12.504175 0.00000   1.631457 0.00000
 19 -12.502825 0.00000   1.632807 0.00000
 20 -12.501475 0.00000   1.634157 0.00000
 21 -12.500125 0.00000   1.635507 0.00000
 22 -12.498775 0.00000   1.636857 0.00000
 23 -12.497425 0.00000   1.638207 0.00000
 24 -12.496075 0.00000   1.639557 0.00000
 25 -12.494725 0.00017   1.640907 0.00000
 26 -12.493375 0.00064   1.642257 0.00003
 27 -12.492025 0.00210   1.643607 0.00283
 28 -12.490675 0.00545   1.644957 0.02084
 29 -12.489325 0.00750   1.646307 0.05915
 30 -12.487975 0.01236   1.647657 0.10508
 31 -12.486625 0.01970   1.649007 0.16077
 32 -12.485275 0.03263   1.650357 0.23826
 33 -12.483925 0.06269   1.651707 0.33425
 34 -12.482575 0.13921   1.653057 0.43746
 35 -12.481225 0.22873   1.654407 0.53719
 36 -12.479875 0.35598   1.655757 0.63146
 37 -12.478525 0.47605   1.657107 0.70364
 38 -12.477175 0.57818   1.658457 0.75911
 39 -12.475825 0.67287   1.659807 0.80823
 40 -12.474475 0.74054   1.661157 0.85005
 41 -12.473125 0.79381   1.662507 0.88155
 42 -12.471775 0.84750   1.663857 0.90533
 43 -12.470425 0.89120   1.665207 0.92716
 44 -12.469075 0.91260   1.666557 0.94443
 45 -12.467725 0.94153   1.667907 0.95582
 46 -12.466375 0.96146   1.669257 0.97364
 47 -12.465025 0.97840   1.670607 0.98347
 48 -12.463675 0.98836   1.671957 0.98572
 49 -12.462325 1.00000   1.673307 1.00000
 50 -12.460975 0.98900   1.674657 0.98394
 51 -12.459625 0.99073   1.676007 0.98438
 52 -12.458275 0.99295   1.677357 0.96485
 53 -12.456925 0.97943   1.678707 0.97177
 54 -12.455575 0.97852   1.680057 0.95294
 55 -12.454225 0.94281   1.681407 0.93847
 56 -12.452875 0.92320   1.682757 0.90714
 57 -12.451525 0.90025   1.684107 0.87993
 58 -12.450175 0.84907   1.685457 0.84552
 59 -12.448825 0.81309   1.686807 0.79846
 60 -12.447475 0.74727   1.688157 0.75082
 61 -12.446125 0.69351   1.689507 0.69343
 62 -12.444775 0.61263   1.690857 0.61298
 63 -12.443425 0.52792   1.692207 0.53217
 64 -12.442075 0.40313   1.693557 0.44894
 65 -12.440725 0.29512   1.694907 0.35262
 66 -12.439375 0.18597   1.696257 0.26165
 67 -12.438025 0.09672   1.697607 0.17538
 68 -12.436675 0.04345   1.698957 0.09690
 69 -12.435325 0.00708   1.700307 0.04374
 70 -12.433975 0.00000   1.701657 0.01131
 71 -12.432625 0.00000   1.703007 0.00143
 72 -12.431275 0.00000   1.704357 0.00014
 73 -12.429925 0.00000   1.705707 0.00000
 74 -12.428575 0.00000   1.707057 0.00000
 75 -12.427225 0.00000   1.708407 0.00000
 76 -12.425875 0.00000   1.709757 0.00000
 77 -12.424525 0.00000   1.711107 0.00000
 78 -12.423175 0.00000   1.712457 0.00000
 79 -12.421825 0.00000   1.713807 0.00000
 80 -12.420475 0.00000   1.715157 0.00000
 81 -12.419125 0.00000   1.716507 0.00000
 82 -12.417775 0.00000   1.717857 0.00000
 83 -12.416425 0.00000   1.719207 0.00000
 84 -12.415075 0.00000   1.720557 0.00000
 85 -12.413725 0.00000   1.721907 0.00000
 86 -12.412375 0.00000   1.723257 0.00000
 87 -12.411025 0.00000   1.724607 0.00000
 88 -12.409675 0.00000   1.725957 0.00000
 89 -12.408325 0.00000   1.727307 0.00000
 90 -12.406975 0.00000   1.728657 0.00000
 91 -12.405625 0.00000   1.730007 0.00000
 92 -12.404275 0.00000   1.731357 0.00000
 93 -12.402925 0.00000   1.732707 0.00000
 94 -12.401575 0.00000   1.734057 0.00000
 95 -12.400225 0.00000   1.735407 0.00000
 96 -12.398875 0.00000   1.736757 0.00000
 97 -12.397525 0.00000   1.738107 0.00000
 98 -12.396175 0.00000   1.739457 0.00000
 99 -12.394825 0.00000   1.740807 0.00000
100 -12.393475 0.00000   1.742157 0.00000
