  1 -13.498470 0.00000  -9.542950 0.00000
  2 -13.497120 0.00000  -9.541600 0.00000
  3 -13.495770 0.00000  -9.540250 0.00000
  4 -13.494420 0.00000  -9.538900 0.00000
  5 -13.493070 0.00000  -9.537550 0.00000
  6 -13.491720 0.00000  -9.536200 0.00000
  7 -13.490370 0.00000  -9.534850 0.00000
  8 -13.489020 0.00000  -9.533500 0.00000
  9 -13.487670 0.00000  -9.532150 0.00000
 10 -13.486320 0.00000  -9.530800 0.00000
 11 -13.484970 0.00000  -9.529450 0.00000
 12 -13.483620 0.00000  -9.528100 0.00000
 13 -13.482270 0.00000  -9.526750 0.00000
 14 -13.480920 0.00000  -9.525400 0.00000
 15 -13.479570 0.00000  -9.524050 0.00000
 16 -13.478220 0.00000  -9.522700 0.00000
 17 -13.476870 0.00000  -9.521350 0.00000
 18 -13.475520 0.00000  -9.520000 0.00000
 19 -13.474170 0.00000  -9.518650 0.00000
 20 -13.472820 0.00000  -9.517300 0.00000
 21 -13.471470 0.00000  -9.515950 0.00000
 22 -13.470120 0.00000  -9.514600 0.00000
 23 -13.468770 0.00000  -9.513250 0.00000
 24 -13.467420 0.00000  -9.511900 0.00000
 25 -13.466070 0.00000  -9.510550 0.00000
 26 -13.464720 0.00000  -9.509200 0.00000
 27 -13.463370 0.00037  -9.507850 0.00000
 28 -13.462020 0.00113  -9.506500 0.00000
 29 -13.460670 0.00216  -9.505150 0.00000
 30 -13.459320 0.00413  -9.503800 0.00000
 31 -13.457970 0.01076  -9.502450 0.00229
 32 -13.456620 0.02643  -9.501100 0.04680
 33 -13.455270 0.05922  -9.499750 0.14467
 34 -13.453920 0.11304  -9.498400 0.25376
 35 -13.452570 0.19700  -9.497050 0.38416
 36 -13.451220 0.30159  -9.495700 0.51200
 37 -13.449870 0.44141  -9.494350 0.60510
 38 -13.448520 0.58085  -9.493000 0.68091
 39 -13.447170 0.66412  -9.491650 0.73836
 40 -13.445820 0.73378  -9.490300 0.79660
 41 -13.444470 0.80226  -9.488950 0.83488
 42 -13.443120 0.84589  -9.487600 0.86403
 43 -13.441770 0.87883  -9.486250 0.89159
 44 -13.440420 0.91314  -9.484900 0.92546
 45 -13.439070 0.94301  -9.483550 0.95113
 46 -13.437720 0.97035  -9.482200 0.94981
 47 -13.436370 0.97659  -9.480850 0.97079
 48 -13.435020 0.99162  -9.479500 0.97619
 49 -13.433670 0.99838  -9.478150 0.98986
 50 -13.432320 1.00000  -9.476800 1.00000
 51 -13.430970 0.99754  -9.475450 0.99232
 52 -13.429620 0.99572  -9.474100 0.99085
 53 -13.428270 0.98988  -9.472750 0.98638
 54 -13.426920 0.97396  -9.471400 0.96805
 55 -13.425570 0.94874  -9.470050 0.96859
 56 -13.424220 0.92538  -9.468700 0.95718
 57 -13.422870 0.89177  -9.467350 0.94930
 58 -13.421520 0.85333  -9.466000 0.91876
 59 -13.420170 0.81123  -9.464650 0.90385
 60 -13.418820 0.75552  -9.463300 0.86532
 61 -13.417470 0.68797  -9.461950 0.83177
 62 -13.416120 0.61163  -9.460600 0.78971
 63 -13.414770 0.52158  -9.459250 0.73850
 64 -13.413420 0.42942  -9.457900 0.68633
 65 -13.412070 0.30085  -9.456550 0.61620
 66 -13.410720 0.17899  -9.455200 0.52440
 67 -13.409370 0.06814  -9.453850 0.38860
 68 -13.408020 0.00540  -9.452500 0.25178
 69 -13.406670 0.00000  -9.451150 0.14275
 70 -13.405320 0.00000  -9.449800 0.05658
 71 -13.403970 0.00000  -9.448450 0.01342
 72 -13.402620 0.00000  -9.447100 0.00169
 73 -13.401270 0.00000  -9.445750 0.00031
 74 -13.399920 0.00000  -9.444400 0.00003
 75 -13.398570 0.00000  -9.443050 0.00000
 76 -13.397220 0.00000  -9.441700 0.00000
 77 -13.395870 0.00000  -9.440350 0.00000
 78 -13.394520 0.00000  -9.439000 0.00000
 79 -13.393170 0.00000  -9.437650 0.00000
 80 -13.391820 0.00000  -9.436300 0.00000
 81 -13.390470 0.00000  -9.434950 0.00000
 82 -13.389120 0.00000  -9.433600 0.00000
 83 -13.387770 0.00000  -9.432250 0.00000
 84 -13.386420 0.00000  -9.430900 0.00000
 85 -13.385070 0.00000  -9.429550 0.00000
 86 -13.383720 0.00000  -9.428200 0.00000
 87 -13.382370 0.00000  -9.426850 0.00000
 88 -13.381020 0.00000  -9.425500 0.00000
 89 -13.379670 0.00000  -9.424150 0.00000
 90 -13.378320 0.00000  -9.422800 0.00000
 91 -13.376970 0.00000  -9.421450 0.00000
 92 -13.375620 0.00000  -9.420100 0.00000
 93 -13.374270 0.00000  -9.418750 0.00000
 94 -13.372920 0.00000  -9.417400 0.00000
 95 -13.371570 0.00000  -9.416050 0.00000
 96 -13.370220 0.00000  -9.414700 0.00000
 97 -13.368870 0.00000  -9.413350 0.00000
 98 -13.367520 0.00000  -9.412000 0.00000
 99 -13.366170 0.00000  -9.410650 0.00000
100 -13.364820 0.00000  -9.409300 0.00000
