  1  11.432068 0.00000   8.803467 0.00000
  2  11.433418 0.00000   8.804817 0.00000
  3  11.434768 0.00000   8.806167 0.00000
  4  11.436118 0.00000   8.807517 0.00000
  5  11.437468 0.00000   8.808867 0.00000
  6  11.438818 0.00000   8.810217 0.00000
  7  11.440168 0.00000   8.811567 0.00000
  8  11.441518 0.00000   8.812917 0.00000
  9  11.442868 0.00000   8.814267 0.00000
 10  11.444218 0.00000   8.815617 0.00000
 11  11.445568 0.00000   8.816967 0.00000
 12  11.446918 0.00000   8.818317 0.00000
 13  11.448268 0.00000   8.819667 0.00000
 14  11.449618 0.00000   8.821017 0.00000
 15  11.450968 0.00000   8.822367 0.00000
 16  11.452318 0.00000   8.823717 0.00000
 17  11.453668 0.00000   8.825067 0.00000
 18  11.455018 0.00000   8.826417 0.00000
 19  11.456368 0.00000   8.827767 0.00000
 20  11.457718 0.00000   8.829117 0.00000
 21  11.459068 0.00000   8.830467 0.00000
 22  11.460418 0.00000   8.831817 0.00000
 23  11.461768 0.00000   8.833167 0.00000
 24  11.463118 0.00000   8.834517 0.00000
 25  11.464468 0.00000   8.835867 0.00000
 26  11.465818 0.00000   8.837217 0.00025
 27  11.467168 0.00000   8.838567 0.00560
 28  11.468518 0.00000   8.839917 0.02584
 29  11.469868 0.00128   8.841267 0.08266
 30  11.471218 0.04531   8.842617 0.15337
 31  11.472568 0.12327   8.843967 0.24741
 32  11.473918 0.21490   8.845317 0.35274
 33  11.475268 0.32312   8.846667 0.45357
 34  11.476618 0.44589   8.848017 0.55015
 35  11.477968 0.55378   8.849367 0.64481
 36  11.479318 0.63398   8.850717 0.72669
 37  11.480668 0.70395   8.852067 0.77876
 38  11.482018 0.75512   8.853417 0.82380
 39  11.483368 0.78834   8.854767 0.86301
 40  11.484718 0.83538   8.856117 0.90372
 41  11.486068 0.86426   8.857467 0.93136
 42  11.487418 0.90341   8.858817 0.95706
 43  11.488768 0.92325   8.860167 0.97281
 44  11.490118 0.94137   8.861517 0.97562
 45  11.491468 0.95749   8.862867 0.99349
 46  11.492818 0.97819   8.864217 0.99821
 47  11.494168 0.98822   8.865567 1.00000
 48  11.495518 0.99146   8.866917 0.99625
 49  11.496868 1.00000   8.868267 0.99865
 50  11.498218 0.99946   8.869617 0.98809
 51  11.499568 0.99720   8.870967 0.99636
 52  11.500918 0.99726   8.872317 0.97537
 53  11.502268 0.98643   8.873667 0.95877
 54  11.503618 0.98554   8.875017 0.93480
 55  11.504968 0.97468   8.876367 0.92471
 56  11.506318 0.95005   8.877717 0.88323
 57  11.507668 0.92709   8.879067 0.85664
 58  11.509018 0.92102   8.880417 0.80921
 59  11.510368 0.88571   8.881767 0.75352
 60  11.511718 0.85525   8.883117 0.68838
 61  11.513068 0.82464   8.884467 0.61902
 62  11.514418 0.78772   8.885817 0.51185
 63  11.515768 0.73578   8.887167 0.40043
 64  11.517118 0.67994   8.888517 0.29984
 65  11.518468 0.60873   8.889867 0.20243
 66  11.519818 0.51240   8.891217 0.12281
 67  11.521168 0.41953   8.892567 0.06812
 68  11.522518 0.30673   8.893917 0.02860
 69  11.523868 0.19116   8.895267 0.00400
 70  11.525218 0.07853   8.896617 0.00000
 71  11.526568 0.01892   8.897967 0.00000
 72  11.527918 0.00470   8.899317 0.00000
 73  11.529268 0.00065   8.900667 0.00000
 74  11.530618 0.00000   8.902017 0.00000
 75  11.531968 0.00000   8.903367 0.00000
 76  11.533318 0.00000   8.904717 0.00000
 77  11.534668 0.00000   8.906067 0.00000
 78  11.536018 0.00000   8.907417 0.00000
 79  11.537368 0.00000   8.908767 0.00000
 80  11.538718 0.00000   8.910117 0.00000
 81  11.540068 0.00000   8.911467 0.00000
 82  11.541418 0.00000   8.912817 0.00000
 83  11.542768 0.00000   8.914167 0.00000
 84  11.544118 0.00000   8.915517 0.00000
 85  11.545468 0.00000   8.916867 0.00000
 86  11.546818 0.00000   8.918217 0.00000
 87  11.548168 0.00000   8.919567 0.00000
 88  11.549518 0.00000   8.920917 0.00000
 89  11.550868 0.00000   8.922267 0.00000
 90  11.552218 0.00000   8.923617 0.00000
 91  11.553568 0.00000   8.924967 0.00000
 92  11.554918 0.00000   8.926317 0.00000
 93  11.556268 0.00000   8.927667 0.00000
 94  11.557618 0.00000   8.929017 0.00000
 95  11.558968 0.00000   8.930367 0.00000
 96  11.560318 0.00000   8.931717 0.00000
 97  11.561668 0.00000   8.933067 0.00000
 98  11.563018 0.00000   8.934417 0.00000
 99  11.564368 0.00000   8.935767 0.00000
100  11.565718 0.00000   8.937117 0.00000
