  1  -6.054926 0.00000  -2.026467 0.00000
  2  -6.053576 0.00000  -2.025117 0.00000
  3  -6.052226 0.00000  -2.023767 0.00000
  4  -6.050876 0.00000  -2.022417 0.00000
  5  -6.049526 0.00000  -2.021067 0.00000
  6  -6.048176 0.00000  -2.019717 0.00000
  7  -6.046826 0.00000  -2.018367 0.00000
  8  -6.045476 0.00000  -2.017017 0.00000
  9  -6.044126 0.00000  -2.015667 0.00000
 10  -6.042776 0.00000  -2.014317 0.00000
 11  -6.041426 0.00000  -2.012967 0.00000
 12  -6.040076 0.00000  -2.011617 0.00000
 13  -6.038726 0.00000  -2.010267 0.00000
 14  -6.037376 0.00000  -2.008917 0.00000
 15  -6.036026 0.00000  -2.007567 0.00000
 16  -6.034676 0.00000  -2.006217 0.00000
 17  -6.033326 0.00000  -2.004867 0.00000
 18  -6.031976 0.00000  -2.003517 0.00000
 19  -6.030626 0.00000  -2.002167 0.00000
 20  -6.029276 0.00000  -2.000817 0.00000
 21  -6.027926 0.00000  -1.999467 0.00000
 22  -6.026576 0.00000  -1.998117 0.00000
 23  -6.025226 0.00000  -1.996767 0.00000
 24  -6.023876 0.00000  -1.995417 0.00000
 25  -6.022526 0.00000  -1.994067 0.00000
 26  -6.021176 0.00000  -1.992717 0.00000
 27  -6.019826 0.00000  -1.991367 0.00019
 28  -6.018476 0.00034  -1.990017 0.00460
 29  -6.017126 0.00261  -1.988667 0.01664
 30  -6.015776 0.00759  -1.987317 0.03604
 31  -6.014426 0.01791  -1.985967 0.06549
 32  -6.013076 0.05917  -1.984617 0.12266
 33  -6.011726 0.13125  -1.983267 0.25674
 34  -6.010376 0.20747  -1.981917 0.41874
 35  -6.009026 0.30035  -1.980567 0.53760
 36  -6.007676 0.41510  -1.979217 0.63145
 37  -6.006326 0.54482  -1.977867 0.69421
 38  -6.004976 0.64438  -1.976517 0.75868
 39  -6.003626 0.72025  -1.975167 0.80398
 40  -6.002276 0.77859  -1.973817 0.83448
 41  -6.000926 0.81642  -1.972467 0.88721
 42  -5.999576 0.86078  -1.971117 0.90776
 43  -5.998226 0.89611  -1.969767 0.92697
 44  -5.996876 0.93115  -1.968417 0.95256
 45  -5.995526 0.93717  -1.967067 0.96837
 46  -5.994176 0.96743  -1.965717 0.97887
 47  -5.992826 0.97959  -1.964367 0.98594
 48  -5.991476 1.00000  -1.963017 0.98639
 49  -5.990126 0.99610  -1.961667 0.99903
 50  -5.988776 0.99143  -1.960317 0.98722
 51  -5.987426 0.99819  -1.958967 1.00000
 52  -5.986076 0.98460  -1.957617 0.97954
 53  -5.984726 0.98377  -1.956267 0.97555
 54  -5.983376 0.97399  -1.954917 0.97399
 55  -5.982026 0.95107  -1.953567 0.95500
 56  -5.980676 0.93216  -1.952217 0.93615
 57  -5.979326 0.90483  -1.950867 0.90629
 58  -5.977976 0.88274  -1.949517 0.88025
 59  -5.976626 0.83062  -1.948167 0.84612
 60  -5.975276 0.78505  -1.946817 0.80146
 61  -5.973926 0.73052  -1.945467 0.75496
 62  -5.972576 0.64882  -1.944117 0.69466
 63  -5.971226 0.57267  -1.942767 0.62978
 64  -5.969876 0.46754  -1.941417 0.53990
 65  -5.968526 0.35304  -1.940067 0.44671
 66  -5.967176 0.25689  -1.938717 0.33304
 67  -5.965826 0.15795  -1.937367 0.17345
 68  -5.964476 0.07416  -1.936017 0.04661
 69  -5.963126 0.02578  -1.934667 0.00130
 70  -5.961776 0.00206  -1.933317 0.00000
 71  -5.960426 0.00000  -1.931967 0.00000
 72  -5.959076 0.00000  -1.930617 0.00000
 73  -5.957726 0.00000  -1.929267 0.00000
 74  -5.956376 0.00000  -1.927917 0.00000
 75  -5.955026 0.00000  -1.926567 0.00000
 76  -5.953676 0.00000  -1.925217 0.00000
 77  -5.952326 0.00000  -1.923867 0.00000
 78  -5.950976 0.00000  -1.922517 0.00000
 79  -5.949626 0.00000  -1.921167 0.00000
 80  -5.948276 0.00000  -1.919817 0.00000
 81  -5.946926 0.00000  -1.918467 0.00000
 82  -5.945576 0.00000  -1.917117 0.00000
 83  -5.944226 0.00000  -1.915767 0.00000
 84  -5.942876 0.00000  -1.914417 0.00000
 85  -5.941526 0.00000  -1.913067 0.00000
 86  -5.940176 0.00000  -1.911717 0.00000
 87  -5.938826 0.00000  -1.910367 0.00000
 88  -5.937476 0.00000  -1.909017 0.00000
 89  -5.936126 0.00000  -1.907667 0.00000
 90  -5.934776 0.00000  -1.906317 0.00000
 91  -5.933426 0.00000  -1.904967 0.00000
 92  -5.932076 0.00000  -1.903617 0.00000
 93  -5.930726 0.00000  -1.902267 0.00000
 94  -5.929376 0.00000  -1.900917 0.00000
 95  -5.928026 0.00000  -1.899567 0.00000
 96  -5.926676 0.00000  -1.898217 0.00000
 97  -5.925326 0.00000  -1.896867 0.00000
 98  -5.923976 0.00000  -1.895517 0.00000
 99  -5.922626 0.00000  -1.894167 0.00000
100  -5.921276 0.00000  -1.892817 0.00000
