  1 -11.550300 0.00000  -3.213927 0.00000
  2 -11.548950 0.00000  -3.212577 0.00000
  3 -11.547600 0.00000  -3.211227 0.00000
  4 -11.546250 0.00000  -3.209877 0.00000
  5 -11.544900 0.00000  -3.208527 0.00000
  6 -11.543550 0.00000  -3.207177 0.00000
  7 -11.542200 0.00000  -3.205827 0.00000
  8 -11.540850 0.00000  -3.204477 0.00000
  9 -11.539500 0.00000  -3.203127 0.00000
 10 -11.538150 0.00000  -3.201777 0.00000
 11 -11.536800 0.00000  -3.200427 0.00000
 12 -11.535450 0.00000  -3.199077 0.00000
 13 -11.534100 0.00000  -3.197727 0.00000
 14 -11.532750 0.00000  -3.196377 0.00000
 15 -11.531400 0.00000  -3.195027 0.00000
 16 -11.530050 0.00000  -3.193677 0.00000
 17 -11.528700 0.00000  -3.192327 0.00000
 18 -11.527350 0.00000  -3.190977 0.00000
 19 -11.526000 0.00000  -3.189627 0.00000
 20 -11.524650 0.00000  -3.188277 0.00000
 21 -11.523300 0.00000  -3.186927 0.00000
 22 -11.521950 0.00000  -3.185577 0.00000
 23 -11.520600 0.00000  -3.184227 0.00000
 24 -11.519250 0.00000  -3.182877 0.00000
 25 -11.517900 0.00002  -3.181527 0.00000
 26 -11.516550 0.00059  -3.180177 0.00000
 27 -11.515200 0.00158  -3.178827 0.00000
 28 -11.513850 0.00327  -3.177477 0.00000
 29 -11.512500 0.00671  -3.176127 0.00000
 30 -11.511150 0.01054  -3.174777 0.00226
 31 -11.509800 0.01703  -3.173427 0.04416
 32 -11.508450 0.02262  -3.172077 0.13382
 33 -11.507100 0.04299  -3.170727 0.26019
 34 -11.505750 0.11683  -3.169377 0.40210
 35 -11.504400 0.23397  -3.168027 0.51909
 36 -11.503050 0.39013  -3.166677 0.60602
 37 -11.501700 0.51641  -3.165327 0.68706
 38 -11.500350 0.61789  -3.163977 0.74765
 39 -11.499000 0.69442  -3.162627 0.79862
 40 -11.497650 0.76073  -3.161277 0.83349
 41 -11.496300 0.81674  -3.159927 0.87346
 42 -11.494950 0.85988  -3.158577 0.90488
 43 -11.493600 0.89246  -3.157227 0.92301
 44 -11.492250 0.91978  -3.155877 0.94982
 45 -11.490900 0.94275  -3.154527 0.96156
 46 -11.489550 0.97047  -3.153177 0.98533
 47 -11.488200 0.98196  -3.151827 0.98418
 48 -11.486850 0.99203  -3.150477 0.99595
 49 -11.485500 0.99017  -3.149127 0.99364
 50 -11.484150 1.00000  -3.147777 0.99696
 51 -11.482800 0.99310  -3.146427 1.00000
 52 -11.481450 0.99042  -3.145077 0.98937
 53 -11.480100 0.98366  -3.143727 0.98410
 54 -11.478750 0.96396  -3.142377 0.97707
 55 -11.477400 0.94758  -3.141027 0.95383
 56 -11.476050 0.91671  -3.139677 0.93991
 57 -11.474700 0.89045  -3.138327 0.91877
 58 -11.473350 0.85191  -3.136977 0.89335
 59 -11.472000 0.80083  -3.135627 0.85209
 60 -11.470650 0.75147  -3.134277 0.82378
 61 -11.469300 0.70172  -3.132927 0.77555
 62 -11.467950 0.61690  -3.131577 0.72073
 63 -11.466600 0.52450  -3.130227 0.66190
 64 -11.465250 0.40949  -3.128877 0.57944
 65 -11.463900 0.27231  -3.127527 0.46434
 66 -11.462550 0.15371  -3.126177 0.32226
 67 -11.461200 0.06220  -3.124827 0.20166
 68 -11.459850 0.02007  -3.123477 0.08796
 69 -11.458500 0.00087  -3.122127 0.03069
 70 -11.457150 0.00000  -3.120777 0.00505
 71 -11.455800 0.00000  -3.119427 0.00142
 72 -11.454450 0.00000  -3.118077 0.00008
 73 -11.453100 0.00000  -3.116727 0.00000
 74 -11.451750 0.00000  -3.115377 0.00000
 75 -11.450400 0.00000  -3.114027 0.00000
 76 -11.449050 0.00000  -3.112677 0.00000
 77 -11.447700 0.00000  -3.111327 0.00000
 78 -11.446350 0.00000  -3.109977 0.00000
 79 -11.445000 0.00000  -3.108627 0.00000
 80 -11.443650 0.00000  -3.107277 0.00000
 81 -11.442300 0.00000  -3.105927 0.00000
 82 -11.440950 0.00000  -3.104577 0.00000
 83 -11.439600 0.00000  -3.103227 0.00000
 84 -11.438250 0.00000  -3.101877 0.00000
 85 -11.436900 0.00000  -3.100527 0.00000
 86 -11.435550 0.00000  -3.099177 0.00000
 87 -11.434200 0.00000  -3.097827 0.00000
 88 -11.432850 0.00000  -3.096477 0.00000
 89 -11.431500 0.00000  -3.095127 0.00000
 90 -11.430150 0.00000  -3.093777 0.00000
 91 -11.428800 0.00000  -3.092427 0.00000
 92 -11.427450 0.00000  -3.091077 0.00000
 93 -11.426100 0.00000  -3.089727 0.00000
 94 -11.424750 0.00000  -3.088377 0.00000
 95 -11.423400 0.00000  -3.087027 0.00000
 96 -11.422050 0.00000  -3.085677 0.00000
 97 -11.420700 0.00000  -3.084327 0.00000
 98 -11.419350 0.00000  -3.082977 0.00000
 99 -11.418000 0.00000  -3.081627 0.00000
100 -11.416650 0.00000  -3.080277 0.00000
