  1  12.017980 0.00000   4.453830 0.00000
  2  12.019330 0.00000   4.455180 0.00000
  3  12.020680 0.00000   4.456530 0.00000
  4  12.022030 0.00000   4.457880 0.00000
  5  12.023380 0.00000   4.459230 0.00000
  6  12.024730 0.00000   4.460580 0.00000
  7  12.026080 0.00000   4.461930 0.00000
  8  12.027430 0.00000   4.463280 0.00000
  9  12.028780 0.00000   4.464630 0.00000
 10  12.030130 0.00000   4.465980 0.00000
 11  12.031480 0.00000   4.467330 0.00000
 12  12.032830 0.00000   4.468680 0.00000
 13  12.034180 0.00000   4.470030 0.00000
 14  12.035530 0.00000   4.471380 0.00000
 15  12.036880 0.00000   4.472730 0.00000
 16  12.038230 0.00000   4.474080 0.00000
 17  12.039580 0.00000   4.475430 0.00000
 18  12.040930 0.00000   4.476780 0.00000
 19  12.042280 0.00000   4.478130 0.00000
 20  12.043630 0.00000   4.479480 0.00000
 21  12.044980 0.00000   4.480830 0.00000
 22  12.046330 0.00000   4.482180 0.00000
 23  12.047680 0.00000   4.483530 0.00000
 24  12.049030 0.00000   4.484880 0.00000
 25  12.050380 0.00000   4.486230 0.00000
 26  12.051730 0.00000   4.487580 0.00000
 27  12.053080 0.00000   4.488930 0.00170
 28  12.054430 0.00000   4.490280 0.01349
 29  12.055780 0.01210   4.491630 0.04662
 30  12.057130 0.05628   4.492980 0.09957
 31  12.058480 0.12069   4.494330 0.17126
 32  12.059830 0.22800   4.495680 0.27373
 33  12.061180 0.33135   4.497030 0.38468
 34  12.062530 0.43705   4.498380 0.48472
 35  12.063880 0.54421   4.499730 0.58426
 36  12.065230 0.62811   4.501080 0.68041
 37  12.066580 0.70646   4.502430 0.73232
 38  12.067930 0.74373   4.503780 0.79591
 39  12.069280 0.79664   4.505130 0.82622
 40  12.070630 0.83635   4.506480 0.86379
 41  12.071980 0.86042   4.507830 0.89983
 42  12.073330 0.89469   4.509180 0.92812
 43  12.074680 0.91941   4.510530 0.94921
 44  12.076030 0.93663   4.511880 0.96848
 45  12.077380 0.95725   4.513230 0.98284
 46  12.078730 0.96818   4.514580 0.98342
 47  12.080080 0.97837   4.515930 0.99195
 48  12.081430 0.98388   4.517280 0.99485
 49  12.082780 1.00000   4.518630 1.00000
 50  12.084130 0.99217   4.519980 0.98347
 51  12.085480 0.99523   4.521330 0.98484
 52  12.086830 0.99362   4.522680 0.97907
 53  12.088180 0.98808   4.524030 0.95997
 54  12.089530 0.98317   4.525380 0.93701
 55  12.090880 0.96777   4.526730 0.92483
 56  12.092230 0.96231   4.528080 0.90686
 57  12.093580 0.93684   4.529430 0.86989
 58  12.094930 0.91211   4.530780 0.82781
 59  12.096280 0.87830   4.532130 0.79016
 60  12.097630 0.86319   4.533480 0.74457
 61  12.098980 0.83129   4.534830 0.67297
 62  12.100330 0.78776   4.536180 0.58106
 63  12.101680 0.73482   4.537530 0.48319
 64  12.103030 0.68957   4.538880 0.38988
 65  12.104380 0.62087   4.540230 0.28585
 66  12.105730 0.52958   4.541580 0.18141
 67  12.107080 0.44051   4.542930 0.09993
 68  12.108430 0.32661   4.544280 0.04712
 69  12.109780 0.20985   4.545630 0.01565
 70  12.111130 0.11747   4.546980 0.00052
 71  12.112480 0.04362   4.548330 0.00000
 72  12.113830 0.00518   4.549680 0.00000
 73  12.115180 0.00036   4.551030 0.00000
 74  12.116530 0.00000   4.552380 0.00000
 75  12.117880 0.00000   4.553730 0.00000
 76  12.119230 0.00000   4.555080 0.00000
 77  12.120580 0.00000   4.556430 0.00000
 78  12.121930 0.00000   4.557780 0.00000
 79  12.123280 0.00000   4.559130 0.00000
 80  12.124630 0.00000   4.560480 0.00000
 81  12.125980 0.00000   4.561830 0.00000
 82  12.127330 0.00000   4.563180 0.00000
 83  12.128680 0.00000   4.564530 0.00000
 84  12.130030 0.00000   4.565880 0.00000
 85  12.131380 0.00000   4.567230 0.00000
 86  12.132730 0.00000   4.568580 0.00000
 87  12.134080 0.00000   4.569930 0.00000
 88  12.135430 0.00000   4.571280 0.00000
 89  12.136780 0.00000   4.572630 0.00000
 90  12.138130 0.00000   4.573980 0.00000
 91  12.139480 0.00000   4.575330 0.00000
 92  12.140830 0.00000   4.576680 0.00000
 93  12.142180 0.00000   4.578030 0.00000
 94  12.143530 0.00000   4.579380 0.00000
 95  12.144880 0.00000   4.580730 0.00000
 96  12.146230 0.00000   4.582080 0.00000
 97  12.147580 0.00000   4.583430 0.00000
 98  12.148930 0.00000   4.584780 0.00000
 99  12.150280 0.00000   4.586130 0.00000
100  12.151630 0.00000   4.587480 0.00000
