  1 -12.039161 0.00000  -1.335463 0.00000
  2 -12.037811 0.00000  -1.334113 0.00000
  3 -12.036461 0.00000  -1.332763 0.00000
  4 -12.035111 0.00000  -1.331413 0.00000
  5 -12.033761 0.00000  -1.330063 0.00000
  6 -12.032411 0.00000  -1.328713 0.00000
  7 -12.031061 0.00000  -1.327363 0.00000
  8 -12.029711 0.00000  -1.326013 0.00000
  9 -12.028361 0.00000  -1.324663 0.00000
 10 -12.027011 0.00000  -1.323313 0.00000
 11 -12.025661 0.00000  -1.321963 0.00000
 12 -12.024311 0.00000  -1.320613 0.00000
 13 -12.022961 0.00000  -1.319263 0.00000
 14 -12.021611 0.00000  -1.317913 0.00000
 15 -12.020261 0.00000  -1.316563 0.00000
 16 -12.018911 0.00000  -1.315213 0.00000
 17 -12.017561 0.00000  -1.313863 0.00000
 18 -12.016211 0.00000  -1.312513 0.00000
 19 -12.014861 0.00000  -1.311163 0.00000
 20 -12.013511 0.00000  -1.309813 0.00000
 21 -12.012161 0.00000  -1.308463 0.00000
 22 -12.010811 0.00000  -1.307113 0.00000
 23 -12.009461 0.00000  -1.305763 0.00000
 24 -12.008111 0.00000  -1.304413 0.00000
 25 -12.006761 0.00017  -1.303063 0.00000
 26 -12.005411 0.00103  -1.301713 0.00000
 27 -12.004061 0.00205  -1.300363 0.00000
 28 -12.002711 0.00468  -1.299013 0.00008
 29 -12.001361 0.00801  -1.297663 0.00595
 30 -12.000011 0.01190  -1.296313 0.04701
 31 -11.998661 0.01890  -1.294963 0.10022
 32 -11.997311 0.02908  -1.293613 0.18461
 33 -11.995961 0.05360  -1.292263 0.28972
 34 -11.994611 0.12774  -1.290913 0.41212
 35 -11.993261 0.23439  -1.289563 0.52134
 36 -11.991911 0.37694  -1.288213 0.62284
 37 -11.990561 0.49630  -1.286863 0.69647
 38 -11.989211 0.59864  -1.285513 0.74579
 39 -11.987861 0.68949  -1.284163 0.80739
 40 -11.986511 0.74849  -1.282813 0.83704
 41 -11.985161 0.80450  -1.281463 0.88077
 42 -11.983811 0.84725  -1.280113 0.90097
 43 -11.982461 0.89569  -1.278763 0.93107
 44 -11.981111 0.91504  -1.277413 0.95768
 45 -11.979761 0.94291  -1.276063 0.96505
 46 -11.978411 0.96237  -1.274713 0.97913
 47 -11.977061 0.97243  -1.273363 0.98914
 48 -11.975711 0.99295  -1.272013 0.99344
 49 -11.974361 0.98820  -1.270663 0.99061
 50 -11.973011 0.99204  -1.269313 0.98783
 51 -11.971661 1.00000  -1.267963 0.99828
 52 -11.970311 0.99113  -1.266613 1.00000
 53 -11.968961 0.98164  -1.265263 0.98283
 54 -11.967611 0.96400  -1.263913 0.96035
 55 -11.966261 0.93761  -1.262563 0.95049
 56 -11.964911 0.91960  -1.261213 0.93143
 57 -11.963561 0.88544  -1.259863 0.90856
 58 -11.962211 0.84902  -1.258513 0.88233
 59 -11.960861 0.80521  -1.257163 0.84351
 60 -11.959511 0.74922  -1.255813 0.79336
 61 -11.958161 0.68420  -1.254463 0.74674
 62 -11.956811 0.61766  -1.253113 0.69030
 63 -11.955461 0.51355  -1.251763 0.61061
 64 -11.954111 0.40439  -1.250413 0.51361
 65 -11.952761 0.27847  -1.249063 0.40389
 66 -11.951411 0.16424  -1.247713 0.29839
 67 -11.950061 0.07930  -1.246363 0.19267
 68 -11.948711 0.02826  -1.245013 0.09856
 69 -11.947361 0.00276  -1.243663 0.04101
 70 -11.946011 0.00000  -1.242313 0.00981
 71 -11.944661 0.00000  -1.240963 0.00222
 72 -11.943311 0.00000  -1.239613 0.00025
 73 -11.941961 0.00000  -1.238263 0.00000
 74 -11.940611 0.00000  -1.236913 0.00000
 75 -11.939261 0.00000  -1.235563 0.00000
 76 -11.937911 0.00000  -1.234213 0.00000
 77 -11.936561 0.00000  -1.232863 0.00000
 78 -11.935211 0.00000  -1.231513 0.00000
 79 -11.933861 0.00000  -1.230163 0.00000
 80 -11.932511 0.00000  -1.228813 0.00000
 81 -11.931161 0.00000  -1.227463 0.00000
 82 -11.929811 0.00000  -1.226113 0.00000
 83 -11.928461 0.00000  -1.224763 0.00000
 84 -11.927111 0.00000  -1.223413 0.00000
 85 -11.925761 0.00000  -1.222063 0.00000
 86 -11.924411 0.00000  -1.220713 0.00000
 87 -11.923061 0.00000  -1.219363 0.00000
 88 -11.921711 0.00000  -1.218013 0.00000
 89 -11.920361 0.00000  -1.216663 0.00000
 90 -11.919011 0.00000  -1.215313 0.00000
 91 -11.917661 0.00000  -1.213963 0.00000
 92 -11.916311 0.00000  -1.212613 0.00000
 93 -11.914961 0.00000  -1.211263 0.00000
 94 -11.913611 0.00000  -1.209913 0.00000
 95 -11.912261 0.00000  -1.208563 0.00000
 96 -11.910911 0.00000  -1.207213 0.00000
 97 -11.909561 0.00000  -1.205863 0.00000
 98 -11.908211 0.00000  -1.204513 0.00000
 99 -11.906861 0.00000  -1.203163 0.00000
100 -11.905511 0.00000  -1.201813 0.00000
