  1  -5.545366 0.00000 -11.668749 0.00000
  2  -5.544016 0.00000 -11.667399 0.00000
  3  -5.542666 0.00000 -11.666049 0.00000
  4  -5.541316 0.00000 -11.664699 0.00000
  5  -5.539966 0.00000 -11.663349 0.00000
  6  -5.538616 0.00000 -11.661999 0.00000
  7  -5.537266 0.00000 -11.660649 0.00000
  8  -5.535916 0.00000 -11.659299 0.00000
  9  -5.534566 0.00000 -11.657949 0.00000
 10  -5.533216 0.00000 -11.656599 0.00000
 11  -5.531866 0.00000 -11.655249 0.00000
 12  -5.530516 0.00000 -11.653899 0.00000
 13  -5.529166 0.00000 -11.652549 0.00000
 14  -5.527816 0.00000 -11.651199 0.00000
 15  -5.526466 0.00000 -11.649849 0.00000
 16  -5.525116 0.00000 -11.648499 0.00000
 17  -5.523766 0.00000 -11.647149 0.00000
 18  -5.522416 0.00000 -11.645799 0.00000
 19  -5.521066 0.00000 -11.644449 0.00000
 20  -5.519716 0.00000 -11.643099 0.00000
 21  -5.518366 0.00000 -11.641749 0.00000
 22  -5.517016 0.00000 -11.640399 0.00027
 23  -5.515666 0.00000 -11.639049 0.00457
 24  -5.514316 0.00000 -11.637699 0.01213
 25  -5.512966 0.00000 -11.636349 0.02260
 26  -5.511616 0.00000 -11.634999 0.04013
 27  -5.510266 0.00000 -11.633649 0.05724
 28  -5.508916 0.00000 -11.632299 0.08524
 29  -5.507566 0.00000 -11.630949 0.11132
 30  -5.506216 0.00000 -11.629599 0.15032
 31  -5.504866 0.00000 -11.628249 0.19381
 32  -5.503516 0.01172 -11.626899 0.23886
 33  -5.502166 0.06654 -11.625549 0.29988
 34  -5.500816 0.15662 -11.624199 0.37116
 35  -5.499466 0.31063 -11.622849 0.44247
 36  -5.498116 0.45211 -11.621499 0.51018
 37  -5.496766 0.57445 -11.620149 0.56497
 38  -5.495416 0.65822 -11.618799 0.61852
 39  -5.494066 0.72435 -11.617449 0.67431
 40  -5.492716 0.77964 -11.616099 0.73459
 41  -5.491366 0.82804 -11.614749 0.77568
 42  -5.490016 0.86501 -11.613399 0.81130
 43  -5.488666 0.90358 -11.612049 0.85803
 44  -5.487316 0.92242 -11.610699 0.89187
 45  -5.485966 0.94029 -11.609349 0.92170
 46  -5.484616 0.97695 -11.607999 0.94878
 47  -5.483266 0.97594 -11.606649 0.97227
 48  -5.481916 0.99586 -11.605299 0.97664
 49  -5.480566 0.99659 -11.603949 0.99050
 50  -5.479216 1.00000 -11.602599 1.00000
 51  -5.477866 0.99808 -11.601249 0.99124
 52  -5.476516 0.99397 -11.599899 0.99708
 53  -5.475166 0.98277 -11.598549 0.99395
 54  -5.473816 0.97594 -11.597199 0.98265
 55  -5.472466 0.95850 -11.595849 0.98171
 56  -5.471116 0.93545 -11.594499 0.94607
 57  -5.469766 0.91062 -11.593149 0.91754
 58  -5.468416 0.87303 -11.591799 0.90140
 59  -5.467066 0.84214 -11.590449 0.85461
 60  -5.465716 0.79974 -11.589099 0.80808
 61  -5.464366 0.74908 -11.587749 0.76562
 62  -5.463016 0.68148 -11.586399 0.71877
 63  -5.461666 0.60089 -11.585049 0.66855
 64  -5.460316 0.49889 -11.583699 0.60028
 65  -5.458966 0.39629 -11.582349 0.53906
 66  -5.457616 0.26730 -11.580999 0.47808
 67  -5.456266 0.09269 -11.579649 0.40043
 68  -5.454916 0.00085 -11.578299 0.33496
 69  -5.453566 0.00000 -11.576949 0.27288
 70  -5.452216 0.00000 -11.575599 0.22494
 71  -5.450866 0.00000 -11.574249 0.17844
 72  -5.449516 0.00000 -11.572899 0.13967
 73  -5.448166 0.00000 -11.571549 0.10828
 74  -5.446816 0.00000 -11.570199 0.08373
 75  -5.445466 0.00000 -11.568849 0.06098
 76  -5.444116 0.00000 -11.567499 0.04030
 77  -5.442766 0.00000 -11.566149 0.02349
 78  -5.441416 0.00000 -11.564799 0.01086
 79  -5.440066 0.00000 -11.563449 0.00251
 80  -5.438716 0.00000 -11.562099 0.00003
 81  -5.437366 0.00000 -11.560749 0.00000
 82  -5.436016 0.00000 -11.559399 0.00000
 83  -5.434666 0.00000 -11.558049 0.00000
 84  -5.433316 0.00000 -11.556699 0.00000
 85  -5.431966 0.00000 -11.555349 0.00000
 86  -5.430616 0.00000 -11.553999 0.00000
 87  -5.429266 0.00000 -11.552649 0.00000
 88  -5.427916 0.00000 -11.551299 0.00000
 89  -5.426566 0.00000 -11.549949 0.00000
 90  -5.425216 0.00000 -11.548599 0.00000
 91  -5.423866 0.00000 -11.547249 0.00000
 92  -5.422516 0.00000 -11.545899 0.00000
 93  -5.421166 0.00000 -11.544549 0.00000
 94  -5.419816 0.00000 -11.543199 0.00000
 95  -5.418466 0.00000 -11.541849 0.00000
 96  -5.417116 0.00000 -11.540499 0.00000
 97  -5.415766 0.00000 -11.539149 0.00000
 98  -5.414416 0.00000 -11.537799 0.00000
 99  -5.413066 0.00000 -11.536449 0.00000
100  -5.411716 0.00000 -11.535099 0.00000
