  1 -12.040920 0.00000  -8.615934 0.00000
  2 -12.039570 0.00000  -8.614584 0.00000
  3 -12.038220 0.00000  -8.613234 0.00000
  4 -12.036870 0.00000  -8.611884 0.00000
  5 -12.035520 0.00000  -8.610534 0.00000
  6 -12.034170 0.00000  -8.609184 0.00000
  7 -12.032820 0.00000  -8.607834 0.00000
  8 -12.031470 0.00000  -8.606484 0.00000
  9 -12.030120 0.00000  -8.605134 0.00000
 10 -12.028770 0.00000  -8.603784 0.00000
 11 -12.027420 0.00000  -8.602434 0.00000
 12 -12.026070 0.00000  -8.601084 0.00000
 13 -12.024720 0.00000  -8.599734 0.00000
 14 -12.023370 0.00000  -8.598384 0.00000
 15 -12.022020 0.00000  -8.597034 0.00000
 16 -12.020670 0.00000  -8.595684 0.00000
 17 -12.019320 0.00000  -8.594334 0.00000
 18 -12.017970 0.00000  -8.592984 0.00000
 19 -12.016620 0.00000  -8.591634 0.00000
 20 -12.015270 0.00000  -8.590284 0.00000
 21 -12.013920 0.00000  -8.588934 0.00000
 22 -12.012570 0.00000  -8.587584 0.00000
 23 -12.011220 0.00000  -8.586234 0.00000
 24 -12.009870 0.00000  -8.584884 0.00000
 25 -12.008520 0.00000  -8.583534 0.00000
 26 -12.007170 0.00000  -8.582184 0.00000
 27 -12.005820 0.00020  -8.580834 0.00000
 28 -12.004470 0.00059  -8.579484 0.00000
 29 -12.003120 0.00208  -8.578134 0.00014
 30 -12.001770 0.00433  -8.576784 0.00338
 31 -12.000420 0.00824  -8.575434 0.01489
 32 -11.999070 0.02323  -8.574084 0.05240
 33 -11.997720 0.04909  -8.572734 0.16283
 34 -11.996370 0.10254  -8.571384 0.29162
 35 -11.995020 0.19894  -8.570034 0.42994
 36 -11.993670 0.34563  -8.568684 0.55281
 37 -11.992320 0.50570  -8.567334 0.63019
 38 -11.990970 0.60594  -8.565984 0.70128
 39 -11.989620 0.69202  -8.564634 0.75754
 40 -11.988270 0.74781  -8.563284 0.79884
 41 -11.986920 0.80008  -8.561934 0.85526
 42 -11.985570 0.85238  -8.560584 0.88593
 43 -11.984220 0.88218  -8.559234 0.91603
 44 -11.982870 0.91516  -8.557884 0.92743
 45 -11.981520 0.92670  -8.556534 0.94667
 46 -11.980170 0.95665  -8.555184 0.96879
 47 -11.978820 0.97357  -8.553834 0.98593
 48 -11.977470 0.97875  -8.552484 0.99447
 49 -11.976120 0.97746  -8.551134 0.99157
 50 -11.974770 0.98516  -8.549784 1.00000
 51 -11.973420 1.00000  -8.548434 0.99452
 52 -11.972070 0.97785  -8.547084 0.99438
 53 -11.970720 0.97122  -8.545734 0.99461
 54 -11.969370 0.95743  -8.544384 0.98865
 55 -11.968020 0.94108  -8.543034 0.97098
 56 -11.966670 0.92242  -8.541684 0.96380
 57 -11.965320 0.88304  -8.540334 0.93949
 58 -11.963970 0.84032  -8.538984 0.92204
 59 -11.962620 0.80634  -8.537634 0.89776
 60 -11.961270 0.74686  -8.536284 0.86539
 61 -11.959920 0.68261  -8.534934 0.82571
 62 -11.958570 0.61515  -8.533584 0.78097
 63 -11.957220 0.51880  -8.532234 0.72977
 64 -11.955870 0.42066  -8.530884 0.66687
 65 -11.954520 0.28962  -8.529534 0.58844
 66 -11.953170 0.14505  -8.528184 0.48884
 67 -11.951820 0.03420  -8.526834 0.36164
 68 -11.950470 0.00042  -8.525484 0.20368
 69 -11.949120 0.00000  -8.524134 0.09832
 70 -11.947770 0.00000  -8.522784 0.03183
 71 -11.946420 0.00000  -8.521434 0.00530
 72 -11.945070 0.00000  -8.520084 0.00000
 73 -11.943720 0.00000  -8.518734 0.00000
 74 -11.942370 0.00000  -8.517384 0.00000
 75 -11.941020 0.00000  -8.516034 0.00000
 76 -11.939670 0.00000  -8.514684 0.00000
 77 -11.938320 0.00000  -8.513334 0.00000
 78 -11.936970 0.00000  -8.511984 0.00000
 79 -11.935620 0.00000  -8.510634 0.00000
 80 -11.934270 0.00000  -8.509284 0.00000
 81 -11.932920 0.00000  -8.507934 0.00000
 82 -11.931570 0.00000  -8.506584 0.00000
 83 -11.930220 0.00000  -8.505234 0.00000
 84 -11.928870 0.00000  -8.503884 0.00000
 85 -11.927520 0.00000  -8.502534 0.00000
 86 -11.926170 0.00000  -8.501184 0.00000
 87 -11.924820 0.00000  -8.499834 0.00000
 88 -11.923470 0.00000  -8.498484 0.00000
 89 -11.922120 0.00000  -8.497134 0.00000
 90 -11.920770 0.00000  -8.495784 0.00000
 91 -11.919420 0.00000  -8.494434 0.00000
 92 -11.918070 0.00000  -8.493084 0.00000
 93 -11.916720 0.00000  -8.491734 0.00000
 94 -11.915370 0.00000  -8.490384 0.00000
 95 -11.914020 0.00000  -8.489034 0.00000
 96 -11.912670 0.00000  -8.487684 0.00000
 97 -11.911320 0.00000  -8.486334 0.00000
 98 -11.909970 0.00000  -8.484984 0.00000
 99 -11.908620 0.00000  -8.483634 0.00000
100 -11.907270 0.00000  -8.482284 0.00000
