  1 -10.567679 0.00000  -1.264277 0.00000
  2 -10.566329 0.00000  -1.262927 0.00000
  3 -10.564979 0.00000  -1.261577 0.00000
  4 -10.563629 0.00000  -1.260227 0.00000
  5 -10.562279 0.00000  -1.258877 0.00000
  6 -10.560929 0.00000  -1.257527 0.00000
  7 -10.559579 0.00000  -1.256177 0.00000
  8 -10.558229 0.00000  -1.254827 0.00000
  9 -10.556879 0.00000  -1.253477 0.00000
 10 -10.555529 0.00000  -1.252127 0.00000
 11 -10.554179 0.00000  -1.250777 0.00000
 12 -10.552829 0.00000  -1.249427 0.00000
 13 -10.551479 0.00000  -1.248077 0.00000
 14 -10.550129 0.00000  -1.246727 0.00000
 15 -10.548779 0.00000  -1.245377 0.00000
 16 -10.547429 0.00000  -1.244027 0.00000
 17 -10.546079 0.00000  -1.242677 0.00000
 18 -10.544729 0.00000  -1.241327 0.00000
 19 -10.543379 0.00000  -1.239977 0.00000
 20 -10.542029 0.00000  -1.238627 0.00000
 21 -10.540679 0.00000  -1.237277 0.00000
 22 -10.539329 0.00000  -1.235927 0.00000
 23 -10.537979 0.00000  -1.234577 0.00000
 24 -10.536629 0.00000  -1.233227 0.00000
 25 -10.535279 0.00003  -1.231877 0.00000
 26 -10.533929 0.00025  -1.230527 0.00000
 27 -10.532579 0.00113  -1.229177 0.00000
 28 -10.531229 0.00369  -1.227827 0.00000
 29 -10.529879 0.00689  -1.226477 0.00003
 30 -10.528529 0.01143  -1.225127 0.00852
 31 -10.527179 0.01830  -1.223777 0.06705
 32 -10.525829 0.02943  -1.222427 0.16270
 33 -10.524479 0.06744  -1.221077 0.29369
 34 -10.523129 0.15066  -1.219727 0.42950
 35 -10.521779 0.26006  -1.218377 0.53881
 36 -10.520429 0.40038  -1.217027 0.62368
 37 -10.519079 0.51981  -1.215677 0.69820
 38 -10.517729 0.62760  -1.214327 0.74619
 39 -10.516379 0.69920  -1.212977 0.80933
 40 -10.515029 0.76548  -1.211627 0.83879
 41 -10.513679 0.82367  -1.210277 0.87216
 42 -10.512329 0.85671  -1.208927 0.91604
 43 -10.510979 0.89178  -1.207577 0.92933
 44 -10.509629 0.92622  -1.206227 0.94332
 45 -10.508279 0.95919  -1.204877 0.97005
 46 -10.506929 0.97438  -1.203527 0.96911
 47 -10.505579 0.97591  -1.202177 0.97567
 48 -10.504229 0.99877  -1.200827 0.98320
 49 -10.502879 0.99762  -1.199477 0.99244
 50 -10.501529 0.99915  -1.198127 0.99316
 51 -10.500179 0.99516  -1.196777 1.00000
 52 -10.498829 1.00000  -1.195427 0.98820
 53 -10.497479 0.99128  -1.194077 0.96434
 54 -10.496129 0.96262  -1.192727 0.96519
 55 -10.494779 0.95555  -1.191377 0.94235
 56 -10.493429 0.93088  -1.190027 0.92749
 57 -10.492079 0.89827  -1.188677 0.90220
 58 -10.490729 0.86187  -1.187327 0.88063
 59 -10.489379 0.81978  -1.185977 0.84458
 60 -10.488029 0.75505  -1.184627 0.80050
 61 -10.486679 0.69376  -1.183277 0.74675
 62 -10.485329 0.62259  -1.181927 0.69315
 63 -10.483979 0.53720  -1.180577 0.62908
 64 -10.482629 0.41386  -1.179227 0.53188
 65 -10.481279 0.29193  -1.177877 0.41074
 66 -10.479929 0.17791  -1.176527 0.27529
 67 -10.478579 0.08569  -1.175177 0.15741
 68 -10.477229 0.03442  -1.173827 0.06261
 69 -10.475879 0.00464  -1.172477 0.01829
 70 -10.474529 0.00000  -1.171127 0.00149
 71 -10.473179 0.00000  -1.169777 0.00003
 72 -10.471829 0.00000  -1.168427 0.00000
 73 -10.470479 0.00000  -1.167077 0.00000
 74 -10.469129 0.00000  -1.165727 0.00000
 75 -10.467779 0.00000  -1.164377 0.00000
 76 -10.466429 0.00000  -1.163027 0.00000
 77 -10.465079 0.00000  -1.161677 0.00000
 78 -10.463729 0.00000  -1.160327 0.00000
 79 -10.462379 0.00000  -1.158977 0.00000
 80 -10.461029 0.00000  -1.157627 0.00000
 81 -10.459679 0.00000  -1.156277 0.00000
 82 -10.458329 0.00000  -1.154927 0.00000
 83 -10.456979 0.00000  -1.153577 0.00000
 84 -10.455629 0.00000  -1.152227 0.00000
 85 -10.454279 0.00000  -1.150877 0.00000
 86 -10.452929 0.00000  -1.149527 0.00000
 87 -10.451579 0.00000  -1.148177 0.00000
 88 -10.450229 0.00000  -1.146827 0.00000
 89 -10.448879 0.00000  -1.145477 0.00000
 90 -10.447529 0.00000  -1.144127 0.00000
 91 -10.446179 0.00000  -1.142777 0.00000
 92 -10.444829 0.00000  -1.141427 0.00000
 93 -10.443479 0.00000  -1.140077 0.00000
 94 -10.442129 0.00000  -1.138727 0.00000
 95 -10.440779 0.00000  -1.137377 0.00000
 96 -10.439429 0.00000  -1.136027 0.00000
 97 -10.438079 0.00000  -1.134677 0.00000
 98 -10.436729 0.00000  -1.133327 0.00000
 99 -10.435379 0.00000  -1.131977 0.00000
100 -10.434029 0.00000  -1.130627 0.00000
