  1   3.470328 0.00000  -7.184869 0.00000
  2   3.471678 0.00000  -7.183519 0.00000
  3   3.473028 0.00000  -7.182169 0.00000
  4   3.474378 0.00000  -7.180819 0.00000
  5   3.475728 0.00000  -7.179469 0.00000
  6   3.477078 0.00000  -7.178119 0.00000
  7   3.478428 0.00000  -7.176769 0.00000
  8   3.479778 0.00000  -7.175419 0.00000
  9   3.481128 0.00000  -7.174069 0.00000
 10   3.482478 0.00000  -7.172719 0.00000
 11   3.483828 0.00000  -7.171369 0.00000
 12   3.485178 0.00000  -7.170019 0.00000
 13   3.486528 0.00000  -7.168669 0.00000
 14   3.487878 0.00000  -7.167319 0.00000
 15   3.489228 0.00000  -7.165969 0.00000
 16   3.490578 0.00000  -7.164619 0.00000
 17   3.491928 0.00000  -7.163269 0.00000
 18   3.493278 0.00000  -7.161919 0.00000
 19   3.494628 0.00000  -7.160569 0.00000
 20   3.495978 0.00000  -7.159219 0.00000
 21   3.497328 0.00000  -7.157869 0.00000
 22   3.498678 0.00000  -7.156519 0.00000
 23   3.500028 0.00000  -7.155169 0.00000
 24   3.501378 0.00000  -7.153819 0.00114
 25   3.502728 0.00000  -7.152469 0.00798
 26   3.504078 0.00000  -7.151119 0.02137
 27   3.505428 0.00000  -7.149769 0.03990
 28   3.506778 0.00000  -7.148419 0.05898
 29   3.508128 0.00000  -7.147069 0.08870
 30   3.509478 0.00000  -7.145719 0.12036
 31   3.510828 0.00238  -7.144369 0.15866
 32   3.512178 0.03227  -7.143019 0.20940
 33   3.513528 0.10383  -7.141669 0.27740
 34   3.514878 0.24308  -7.140319 0.37199
 35   3.516228 0.39882  -7.138969 0.45680
 36   3.517578 0.52614  -7.137619 0.52161
 37   3.518928 0.62148  -7.136269 0.60510
 38   3.520278 0.69655  -7.134919 0.67252
 39   3.521628 0.75037  -7.133569 0.74280
 40   3.522978 0.79511  -7.132219 0.80018
 41   3.524328 0.83945  -7.130869 0.84491
 42   3.525678 0.86434  -7.129519 0.88442
 43   3.527028 0.90996  -7.128169 0.91462
 44   3.528378 0.92123  -7.126819 0.94168
 45   3.529728 0.94124  -7.125469 0.95695
 46   3.531078 0.96530  -7.124119 0.96751
 47   3.532428 0.97215  -7.122769 0.98724
 48   3.533778 0.98906  -7.121419 0.98341
 49   3.535128 1.00000  -7.120069 0.99053
 50   3.536478 0.99158  -7.118719 0.98121
 51   3.537828 0.99152  -7.117369 1.00000
 52   3.539178 0.99426  -7.116019 0.99883
 53   3.540528 0.99917  -7.114669 0.98333
 54   3.541878 0.98373  -7.113319 0.96737
 55   3.543228 0.97212  -7.111969 0.95999
 56   3.544578 0.94328  -7.110619 0.94162
 57   3.545928 0.93529  -7.109269 0.91474
 58   3.547278 0.90081  -7.107919 0.88882
 59   3.548628 0.88576  -7.106569 0.84620
 60   3.549978 0.84619  -7.105219 0.79855
 61   3.551328 0.81171  -7.103869 0.74572
 62   3.552678 0.76532  -7.102519 0.68762
 63   3.554028 0.71236  -7.101169 0.63665
 64   3.555378 0.65119  -7.099819 0.56406
 65   3.556728 0.57311  -7.098469 0.48949
 66   3.558078 0.45762  -7.097119 0.41578
 67   3.559428 0.29195  -7.095769 0.32805
 68   3.560778 0.13983  -7.094419 0.23400
 69   3.562128 0.04213  -7.093069 0.16613
 70   3.563478 0.00202  -7.091719 0.11501
 71   3.564828 0.00000  -7.090369 0.07474
 72   3.566178 0.00000  -7.089019 0.04436
 73   3.567528 0.00000  -7.087669 0.01976
 74   3.568878 0.00000  -7.086319 0.00409
 75   3.570228 0.00000  -7.084969 0.00000
 76   3.571578 0.00000  -7.083619 0.00000
 77   3.572928 0.00000  -7.082269 0.00000
 78   3.574278 0.00000  -7.080919 0.00000
 79   3.575628 0.00000  -7.079569 0.00000
 80   3.576978 0.00000  -7.078219 0.00000
 81   3.578328 0.00000  -7.076869 0.00000
 82   3.579678 0.00000  -7.075519 0.00000
 83   3.581028 0.00000  -7.074169 0.00000
 84   3.582378 0.00000  -7.072819 0.00000
 85   3.583728 0.00000  -7.071469 0.00000
 86   3.585078 0.00000  -7.070119 0.00000
 87   3.586428 0.00000  -7.068769 0.00000
 88   3.587778 0.00000  -7.067419 0.00000
 89   3.589128 0.00000  -7.066069 0.00000
 90   3.590478 0.00000  -7.064719 0.00000
 91   3.591828 0.00000  -7.063369 0.00000
 92   3.593178 0.00000  -7.062019 0.00000
 93   3.594528 0.00000  -7.060669 0.00000
 94   3.595878 0.00000  -7.059319 0.00000
 95   3.597228 0.00000  -7.057969 0.00000
 96   3.598578 0.00000  -7.056619 0.00000
 97   3.599928 0.00000  -7.055269 0.00000
 98   3.601278 0.00000  -7.053919 0.00000
 99   3.602628 0.00000  -7.052569 0.00000
100   3.603978 0.00000  -7.051219 0.00000
