  1 -10.568093 0.00000   0.698735 0.00000
  2 -10.566743 0.00000   0.700085 0.00000
  3 -10.565393 0.00000   0.701435 0.00000
  4 -10.564043 0.00000   0.702785 0.00000
  5 -10.562693 0.00000   0.704135 0.00000
  6 -10.561343 0.00000   0.705485 0.00000
  7 -10.559993 0.00000   0.706835 0.00000
  8 -10.558643 0.00000   0.708185 0.00000
  9 -10.557293 0.00000   0.709535 0.00000
 10 -10.555943 0.00000   0.710885 0.00000
 11 -10.554593 0.00000   0.712235 0.00000
 12 -10.553243 0.00000   0.713585 0.00000
 13 -10.551893 0.00000   0.714935 0.00000
 14 -10.550543 0.00000   0.716285 0.00000
 15 -10.549193 0.00000   0.717635 0.00000
 16 -10.547843 0.00000   0.718985 0.00000
 17 -10.546493 0.00000   0.720335 0.00000
 18 -10.545143 0.00000   0.721685 0.00000
 19 -10.543793 0.00000   0.723035 0.00000
 20 -10.542443 0.00000   0.724385 0.00000
 21 -10.541093 0.00000   0.725735 0.00000
 22 -10.539743 0.00000   0.727085 0.00000
 23 -10.538393 0.00000   0.728435 0.00000
 24 -10.537043 0.00000   0.729785 0.00000
 25 -10.535693 0.00000   0.731135 0.00000
 26 -10.534343 0.00027   0.732485 0.00000
 27 -10.532993 0.00127   0.733835 0.00000
 28 -10.531643 0.00261   0.735185 0.00000
 29 -10.530293 0.00749   0.736535 0.00285
 30 -10.528943 0.01244   0.737885 0.03602
 31 -10.527593 0.02046   0.739235 0.10680
 32 -10.526243 0.03504   0.740585 0.19471
 33 -10.524893 0.07727   0.741935 0.32706
 34 -10.523543 0.15813   0.743285 0.45307
 35 -10.522193 0.25658   0.744635 0.56051
 36 -10.520843 0.39626   0.745985 0.64842
 37 -10.519493 0.50596   0.747335 0.71608
 38 -10.518143 0.60869   0.748685 0.76844
 39 -10.516793 0.69139   0.750035 0.81626
 40 -10.515443 0.75393   0.751385 0.85477
 41 -10.514093 0.81517   0.752735 0.89223
 42 -10.512743 0.84625   0.754085 0.92040
 43 -10.511393 0.88552   0.755435 0.93420
 44 -10.510043 0.92101   0.756785 0.96157
 45 -10.508693 0.94281   0.758135 0.97315
 46 -10.507343 0.96705   0.759485 0.99213
 47 -10.505993 0.97494   0.760835 0.99571
 48 -10.504643 0.98484   0.762185 1.00000
 49 -10.503293 0.98499   0.763535 0.99618
 50 -10.501943 1.00000   0.764885 0.99579
 51 -10.500593 0.99612   0.766235 0.99820
 52 -10.499243 0.98873   0.767585 0.98886
 53 -10.497893 0.96949   0.768935 0.97942
 54 -10.496543 0.96165   0.770285 0.96249
 55 -10.495193 0.93905   0.771635 0.95105
 56 -10.493843 0.91733   0.772985 0.92589
 57 -10.492493 0.89391   0.774335 0.89516
 58 -10.491143 0.85290   0.775685 0.86884
 59 -10.489793 0.80519   0.777035 0.84283
 60 -10.488443 0.75062   0.778385 0.78670
 61 -10.487093 0.69427   0.779735 0.73104
 62 -10.485743 0.62375   0.781085 0.67906
 63 -10.484393 0.53555   0.782435 0.59561
 64 -10.483043 0.41968   0.783785 0.48496
 65 -10.481693 0.29717   0.785135 0.36269
 66 -10.480343 0.19088   0.786485 0.24697
 67 -10.478993 0.10126   0.787835 0.13121
 68 -10.477643 0.04375   0.789185 0.05605
 69 -10.476293 0.00764   0.790535 0.01878
 70 -10.474943 0.00000   0.791885 0.00116
 71 -10.473593 0.00000   0.793235 0.00000
 72 -10.472243 0.00000   0.794585 0.00000
 73 -10.470893 0.00000   0.795935 0.00000
 74 -10.469543 0.00000   0.797285 0.00000
 75 -10.468193 0.00000   0.798635 0.00000
 76 -10.466843 0.00000   0.799985 0.00000
 77 -10.465493 0.00000   0.801335 0.00000
 78 -10.464143 0.00000   0.802685 0.00000
 79 -10.462793 0.00000   0.804035 0.00000
 80 -10.461443 0.00000   0.805385 0.00000
 81 -10.460093 0.00000   0.806735 0.00000
 82 -10.458743 0.00000   0.808085 0.00000
 83 -10.457393 0.00000   0.809435 0.00000
 84 -10.456043 0.00000   0.810785 0.00000
 85 -10.454693 0.00000   0.812135 0.00000
 86 -10.453343 0.00000   0.813485 0.00000
 87 -10.451993 0.00000   0.814835 0.00000
 88 -10.450643 0.00000   0.816185 0.00000
 89 -10.449293 0.00000   0.817535 0.00000
 90 -10.447943 0.00000   0.818885 0.00000
 91 -10.446593 0.00000   0.820235 0.00000
 92 -10.445243 0.00000   0.821585 0.00000
 93 -10.443893 0.00000   0.822935 0.00000
 94 -10.442543 0.00000   0.824285 0.00000
 95 -10.441193 0.00000   0.825635 0.00000
 96 -10.439843 0.00000   0.826985 0.00000
 97 -10.438493 0.00000   0.828335 0.00000
 98 -10.437143 0.00000   0.829685 0.00000
 99 -10.435793 0.00000   0.831035 0.00000
100 -10.434443 0.00000   0.832385 0.00000
