  1 -12.045290 0.00000   8.030971 0.00000
  2 -12.043940 0.00000   8.032321 0.00000
  3 -12.042590 0.00000   8.033671 0.00000
  4 -12.041240 0.00000   8.035021 0.00000
  5 -12.039890 0.00000   8.036371 0.00000
  6 -12.038540 0.00000   8.037721 0.00000
  7 -12.037190 0.00000   8.039071 0.00000
  8 -12.035840 0.00000   8.040421 0.00000
  9 -12.034490 0.00000   8.041771 0.00000
 10 -12.033140 0.00000   8.043121 0.00000
 11 -12.031790 0.00000   8.044471 0.00000
 12 -12.030440 0.00000   8.045821 0.00000
 13 -12.029090 0.00000   8.047171 0.00000
 14 -12.027740 0.00000   8.048521 0.00000
 15 -12.026390 0.00000   8.049871 0.00000
 16 -12.025040 0.00000   8.051221 0.00000
 17 -12.023690 0.00000   8.052571 0.00000
 18 -12.022340 0.00000   8.053921 0.00000
 19 -12.020990 0.00000   8.055271 0.00000
 20 -12.019640 0.00000   8.056621 0.00000
 21 -12.018290 0.00000   8.057971 0.00000
 22 -12.016940 0.00000   8.059321 0.00000
 23 -12.015590 0.00000   8.060671 0.00000
 24 -12.014240 0.00000   8.062021 0.00000
 25 -12.012890 0.00000   8.063371 0.00000
 26 -12.011540 0.00000   8.064721 0.00025
 27 -12.010190 0.00000   8.066071 0.01485
 28 -12.008840 0.00025   8.067421 0.04739
 29 -12.007490 0.00119   8.068771 0.09567
 30 -12.006140 0.00384   8.070121 0.16507
 31 -12.004790 0.00998   8.071471 0.25782
 32 -12.003440 0.02139   8.072821 0.35998
 33 -12.002090 0.04489   8.074171 0.45856
 34 -12.000740 0.10039   8.075521 0.55283
 35 -11.999390 0.20540   8.076871 0.63804
 36 -11.998040 0.32718   8.078221 0.70992
 37 -11.996690 0.44934   8.079571 0.77233
 38 -11.995340 0.56069   8.080921 0.81590
 39 -11.993990 0.65140   8.082271 0.85790
 40 -11.992640 0.72799   8.083621 0.89842
 41 -11.991290 0.78925   8.084971 0.93107
 42 -11.989940 0.84479   8.086321 0.94515
 43 -11.988590 0.87116   8.087671 0.96410
 44 -11.987240 0.90439   8.089021 0.97225
 45 -11.985890 0.93247   8.090371 0.98372
 46 -11.984540 0.95939   8.091721 0.99373
 47 -11.983190 0.97650   8.093071 1.00000
 48 -11.981840 0.98923   8.094421 0.98586
 49 -11.980490 1.00000   8.095771 0.98927
 50 -11.979140 0.98883   8.097121 0.97992
 51 -11.977790 0.99792   8.098471 0.97398
 52 -11.976440 0.99606   8.099821 0.96798
 53 -11.975090 0.98388   8.101171 0.95615
 54 -11.973740 0.97182   8.102521 0.93718
 55 -11.972390 0.96741   8.103871 0.91080
 56 -11.971040 0.93790   8.105221 0.87309
 57 -11.969690 0.90120   8.106571 0.84759
 58 -11.968340 0.87077   8.107921 0.79783
 59 -11.966990 0.83459   8.109271 0.74776
 60 -11.965640 0.78712   8.110621 0.68890
 61 -11.964290 0.72239   8.111971 0.60143
 62 -11.962940 0.64436   8.113321 0.51484
 63 -11.961590 0.56364   8.114671 0.41169
 64 -11.960240 0.44934   8.116021 0.30684
 65 -11.958890 0.32013   8.117371 0.21606
 66 -11.957540 0.20525   8.118721 0.13877
 67 -11.956190 0.11237   8.120071 0.07760
 68 -11.954840 0.04321   8.121421 0.03790
 69 -11.953490 0.00574   8.122771 0.01290
 70 -11.952140 0.00000   8.124121 0.00036
 71 -11.950790 0.00000   8.125471 0.00000
 72 -11.949440 0.00000   8.126821 0.00000
 73 -11.948090 0.00000   8.128171 0.00000
 74 -11.946740 0.00000   8.129521 0.00000
 75 -11.945390 0.00000   8.130871 0.00000
 76 -11.944040 0.00000   8.132221 0.00000
 77 -11.942690 0.00000   8.133571 0.00000
 78 -11.941340 0.00000   8.134921 0.00000
 79 -11.939990 0.00000   8.136271 0.00000
 80 -11.938640 0.00000   8.137621 0.00000
 81 -11.937290 0.00000   8.138971 0.00000
 82 -11.935940 0.00000   8.140321 0.00000
 83 -11.934590 0.00000   8.141671 0.00000
 84 -11.933240 0.00000   8.143021 0.00000
 85 -11.931890 0.00000   8.144371 0.00000
 86 -11.930540 0.00000   8.145721 0.00000
 87 -11.929190 0.00000   8.147071 0.00000
 88 -11.927840 0.00000   8.148421 0.00000
 89 -11.926490 0.00000   8.149771 0.00000
 90 -11.925140 0.00000   8.151121 0.00000
 91 -11.923790 0.00000   8.152471 0.00000
 92 -11.922440 0.00000   8.153821 0.00000
 93 -11.921090 0.00000   8.155171 0.00000
 94 -11.919740 0.00000   8.156521 0.00000
 95 -11.918390 0.00000   8.157871 0.00000
 96 -11.917040 0.00000   8.159221 0.00000
 97 -11.915690 0.00000   8.160571 0.00000
 98 -11.914340 0.00000   8.161921 0.00000
 99 -11.912990 0.00000   8.163271 0.00000
100 -11.911640 0.00000   8.164621 0.00000
