  1   4.575346 0.00000   3.268927 0.00000
  2   4.576696 0.00000   3.270277 0.00000
  3   4.578046 0.00000   3.271627 0.00000
  4   4.579396 0.00000   3.272977 0.00000
  5   4.580746 0.00000   3.274327 0.00000
  6   4.582096 0.00000   3.275677 0.00000
  7   4.583446 0.00000   3.277027 0.00000
  8   4.584796 0.00000   3.278377 0.00000
  9   4.586146 0.00000   3.279727 0.00000
 10   4.587496 0.00000   3.281077 0.00000
 11   4.588846 0.00000   3.282427 0.00000
 12   4.590196 0.00000   3.283777 0.00000
 13   4.591546 0.00000   3.285127 0.00000
 14   4.592896 0.00000   3.286477 0.00000
 15   4.594246 0.00000   3.287827 0.00000
 16   4.595596 0.00000   3.289177 0.00000
 17   4.596946 0.00000   3.290527 0.00000
 18   4.598296 0.00000   3.291877 0.00000
 19   4.599646 0.00000   3.293227 0.00000
 20   4.600996 0.00000   3.294577 0.00000
 21   4.602346 0.00000   3.295927 0.00000
 22   4.603696 0.00000   3.297277 0.00000
 23   4.605046 0.00000   3.298627 0.00000
 24   4.606396 0.00000   3.299977 0.00000
 25   4.607746 0.00000   3.301327 0.00000
 26   4.609096 0.00000   3.302677 0.00008
 27   4.610446 0.00000   3.304027 0.00570
 28   4.611796 0.00000   3.305377 0.01999
 29   4.613146 0.00003   3.306727 0.04030
 30   4.614496 0.01739   3.308077 0.06785
 31   4.615846 0.06788   3.309427 0.10448
 32   4.617196 0.13062   3.310777 0.17963
 33   4.618546 0.21614   3.312127 0.33322
 34   4.619896 0.31400   3.313477 0.48469
 35   4.621246 0.40076   3.314827 0.58396
 36   4.622596 0.49503   3.316177 0.66158
 37   4.623946 0.60460   3.317527 0.72642
 38   4.625296 0.67597   3.318877 0.77623
 39   4.626646 0.73814   3.320227 0.82520
 40   4.627996 0.78863   3.321577 0.86158
 41   4.629346 0.83286   3.322927 0.88694
 42   4.630696 0.87056   3.324277 0.91838
 43   4.632046 0.89439   3.325627 0.94693
 44   4.633396 0.92335   3.326977 0.95954
 45   4.634746 0.95181   3.328327 0.97620
 46   4.636096 0.96617   3.329677 0.98448
 47   4.637446 0.97542   3.331027 1.00000
 48   4.638796 0.99438   3.332377 0.99748
 49   4.640146 0.99095   3.333727 0.99995
 50   4.641496 0.99472   3.335077 0.99548
 51   4.642846 0.99477   3.336427 0.98969
 52   4.644196 1.00000   3.337777 0.98385
 53   4.645546 0.99722   3.339127 0.96688
 54   4.646896 0.98421   3.340477 0.95685
 55   4.648246 0.96179   3.341827 0.92806
 56   4.649596 0.95493   3.343177 0.90967
 57   4.650946 0.92863   3.344527 0.88661
 58   4.652296 0.91065   3.345877 0.84897
 59   4.653646 0.88497   3.347227 0.80526
 60   4.654996 0.84828   3.348577 0.76354
 61   4.656346 0.80290   3.349927 0.69911
 62   4.657696 0.76439   3.351277 0.62799
 63   4.659046 0.70637   3.352627 0.55041
 64   4.660396 0.63380   3.353977 0.45990
 65   4.661746 0.53624   3.355327 0.35526
 66   4.663096 0.42900   3.356677 0.21681
 67   4.664446 0.33856   3.358027 0.08044
 68   4.665796 0.23573   3.359377 0.01390
 69   4.667146 0.16026   3.360727 0.00014
 70   4.668496 0.09966   3.362077 0.00000
 71   4.669846 0.03815   3.363427 0.00000
 72   4.671196 0.00441   3.364777 0.00000
 73   4.672546 0.00008   3.366127 0.00000
 74   4.673896 0.00000   3.367477 0.00000
 75   4.675246 0.00000   3.368827 0.00000
 76   4.676596 0.00000   3.370177 0.00000
 77   4.677946 0.00000   3.371527 0.00000
 78   4.679296 0.00000   3.372877 0.00000
 79   4.680646 0.00000   3.374227 0.00000
 80   4.681996 0.00000   3.375577 0.00000
 81   4.683346 0.00000   3.376927 0.00000
 82   4.684696 0.00000   3.378277 0.00000
 83   4.686046 0.00000   3.379627 0.00000
 84   4.687396 0.00000   3.380977 0.00000
 85   4.688746 0.00000   3.382327 0.00000
 86   4.690096 0.00000   3.383677 0.00000
 87   4.691446 0.00000   3.385027 0.00000
 88   4.692796 0.00000   3.386377 0.00000
 89   4.694146 0.00000   3.387727 0.00000
 90   4.695496 0.00000   3.389077 0.00000
 91   4.696846 0.00000   3.390427 0.00000
 92   4.698196 0.00000   3.391777 0.00000
 93   4.699546 0.00000   3.393127 0.00000
 94   4.700896 0.00000   3.394477 0.00000
 95   4.702246 0.00000   3.395827 0.00000
 96   4.703596 0.00000   3.397177 0.00000
 97   4.704946 0.00000   3.398527 0.00000
 98   4.706296 0.00000   3.399877 0.00000
 99   4.707646 0.00000   3.401227 0.00000
100   4.708996 0.00000   3.402577 0.00000
