  1 -13.012576 0.00000  -6.924321 0.00000
  2 -13.011226 0.00000  -6.922971 0.00000
  3 -13.009876 0.00000  -6.921621 0.00000
  4 -13.008526 0.00000  -6.920271 0.00000
  5 -13.007176 0.00000  -6.918921 0.00000
  6 -13.005826 0.00000  -6.917571 0.00000
  7 -13.004476 0.00000  -6.916221 0.00000
  8 -13.003126 0.00000  -6.914871 0.00000
  9 -13.001776 0.00000  -6.913521 0.00000
 10 -13.000426 0.00000  -6.912171 0.00000
 11 -12.999076 0.00000  -6.910821 0.00000
 12 -12.997726 0.00000  -6.909471 0.00000
 13 -12.996376 0.00000  -6.908121 0.00000
 14 -12.995026 0.00000  -6.906771 0.00000
 15 -12.993676 0.00000  -6.905421 0.00000
 16 -12.992326 0.00000  -6.904071 0.00000
 17 -12.990976 0.00000  -6.902721 0.00000
 18 -12.989626 0.00000  -6.901371 0.00000
 19 -12.988276 0.00000  -6.900021 0.00000
 20 -12.986926 0.00000  -6.898671 0.00000
 21 -12.985576 0.00000  -6.897321 0.00000
 22 -12.984226 0.00000  -6.895971 0.00000
 23 -12.982876 0.00000  -6.894621 0.00000
 24 -12.981526 0.00000  -6.893271 0.00000
 25 -12.980176 0.00000  -6.891921 0.00000
 26 -12.978826 0.00032  -6.890571 0.00000
 27 -12.977476 0.00110  -6.889221 0.00000
 28 -12.976126 0.00227  -6.887871 0.00000
 29 -12.974776 0.00356  -6.886521 0.00000
 30 -12.973426 0.00695  -6.885171 0.00000
 31 -12.972076 0.01038  -6.883821 0.00787
 32 -12.970726 0.02018  -6.882471 0.07098
 33 -12.969376 0.03936  -6.881121 0.18576
 34 -12.968026 0.08108  -6.879771 0.31680
 35 -12.966676 0.18717  -6.878421 0.46634
 36 -12.965326 0.33133  -6.877071 0.56546
 37 -12.963976 0.49137  -6.875721 0.64584
 38 -12.962626 0.60519  -6.874371 0.71154
 39 -12.961276 0.69005  -6.873021 0.77315
 40 -12.959926 0.74350  -6.871671 0.81294
 41 -12.958576 0.80235  -6.870321 0.86459
 42 -12.957226 0.84780  -6.868971 0.88776
 43 -12.955876 0.88102  -6.867621 0.91542
 44 -12.954526 0.90932  -6.866271 0.93825
 45 -12.953176 0.94027  -6.864921 0.96148
 46 -12.951826 0.95231  -6.863571 0.96653
 47 -12.950476 0.97651  -6.862221 0.98039
 48 -12.949126 0.99091  -6.860871 0.98964
 49 -12.947776 0.98299  -6.859521 0.99235
 50 -12.946426 1.00000  -6.858171 0.99435
 51 -12.945076 0.98606  -6.856821 1.00000
 52 -12.943726 0.98026  -6.855471 0.99007
 53 -12.942376 0.98567  -6.854121 0.99653
 54 -12.941026 0.95874  -6.852771 0.98216
 55 -12.939676 0.93681  -6.851421 0.97288
 56 -12.938326 0.91270  -6.850071 0.95654
 57 -12.936976 0.89206  -6.848721 0.94056
 58 -12.935626 0.84622  -6.847371 0.90938
 59 -12.934276 0.80184  -6.846021 0.88816
 60 -12.932926 0.75371  -6.844671 0.85999
 61 -12.931576 0.67991  -6.843321 0.81176
 62 -12.930226 0.61477  -6.841971 0.76502
 63 -12.928876 0.52115  -6.840621 0.70973
 64 -12.927526 0.41270  -6.839271 0.65174
 65 -12.926176 0.27366  -6.837921 0.56199
 66 -12.924826 0.12990  -6.836571 0.45252
 67 -12.923476 0.04243  -6.835221 0.30074
 68 -12.922126 0.00356  -6.833871 0.16990
 69 -12.920776 0.00000  -6.832521 0.06957
 70 -12.919426 0.00000  -6.831171 0.01558
 71 -12.918076 0.00000  -6.829821 0.00401
 72 -12.916726 0.00000  -6.828471 0.00150
 73 -12.915376 0.00000  -6.827121 0.00028
 74 -12.914026 0.00000  -6.825771 0.00000
 75 -12.912676 0.00000  -6.824421 0.00000
 76 -12.911326 0.00000  -6.823071 0.00000
 77 -12.909976 0.00000  -6.821721 0.00000
 78 -12.908626 0.00000  -6.820371 0.00000
 79 -12.907276 0.00000  -6.819021 0.00000
 80 -12.905926 0.00000  -6.817671 0.00000
 81 -12.904576 0.00000  -6.816321 0.00000
 82 -12.903226 0.00000  -6.814971 0.00000
 83 -12.901876 0.00000  -6.813621 0.00000
 84 -12.900526 0.00000  -6.812271 0.00000
 85 -12.899176 0.00000  -6.810921 0.00000
 86 -12.897826 0.00000  -6.809571 0.00000
 87 -12.896476 0.00000  -6.808221 0.00000
 88 -12.895126 0.00000  -6.806871 0.00000
 89 -12.893776 0.00000  -6.805521 0.00000
 90 -12.892426 0.00000  -6.804171 0.00000
 91 -12.891076 0.00000  -6.802821 0.00000
 92 -12.889726 0.00000  -6.801471 0.00000
 93 -12.888376 0.00000  -6.800121 0.00000
 94 -12.887026 0.00000  -6.798771 0.00000
 95 -12.885676 0.00000  -6.797421 0.00000
 96 -12.884326 0.00000  -6.796071 0.00000
 97 -12.882976 0.00000  -6.794721 0.00000
 98 -12.881626 0.00000  -6.793371 0.00000
 99 -12.880276 0.00000  -6.792021 0.00000
100 -12.878926 0.00000  -6.790671 0.00000
