  1 -12.041940 0.00000   4.750084 0.00000
  2 -12.040590 0.00000   4.751434 0.00000
  3 -12.039240 0.00000   4.752784 0.00000
  4 -12.037890 0.00000   4.754134 0.00000
  5 -12.036540 0.00000   4.755484 0.00000
  6 -12.035190 0.00000   4.756834 0.00000
  7 -12.033840 0.00000   4.758184 0.00000
  8 -12.032490 0.00000   4.759534 0.00000
  9 -12.031140 0.00000   4.760884 0.00000
 10 -12.029790 0.00000   4.762234 0.00000
 11 -12.028440 0.00000   4.763584 0.00000
 12 -12.027090 0.00000   4.764934 0.00000
 13 -12.025740 0.00000   4.766284 0.00000
 14 -12.024390 0.00000   4.767634 0.00000
 15 -12.023040 0.00000   4.768984 0.00000
 16 -12.021690 0.00000   4.770334 0.00000
 17 -12.020340 0.00000   4.771684 0.00000
 18 -12.018990 0.00000   4.773034 0.00000
 19 -12.017640 0.00000   4.774384 0.00000
 20 -12.016290 0.00000   4.775734 0.00000
 21 -12.014940 0.00000   4.777084 0.00000
 22 -12.013590 0.00000   4.778434 0.00000
 23 -12.012240 0.00000   4.779784 0.00000
 24 -12.010890 0.00000   4.781134 0.00000
 25 -12.009540 0.00000   4.782484 0.00000
 26 -12.008190 0.00010   4.783834 0.00011
 27 -12.006840 0.00062   4.785184 0.00472
 28 -12.005490 0.00246   4.786534 0.03047
 29 -12.004140 0.00521   4.787884 0.07305
 30 -12.002790 0.00928   4.789234 0.12083
 31 -12.001440 0.01610   4.790584 0.18693
 32 -12.000090 0.02720   4.791934 0.28042
 33 -11.998740 0.06211   4.793284 0.38915
 34 -11.997390 0.13527   4.794634 0.49272
 35 -11.996040 0.23076   4.795984 0.58463
 36 -11.994690 0.35168   4.797334 0.66880
 37 -11.993340 0.46898   4.798684 0.73509
 38 -11.991990 0.57375   4.800034 0.77445
 39 -11.990640 0.67048   4.801384 0.82586
 40 -11.989290 0.74979   4.802734 0.86292
 41 -11.987940 0.79547   4.804084 0.88378
 42 -11.986590 0.84592   4.805434 0.92248
 43 -11.985240 0.88721   4.806784 0.94328
 44 -11.983890 0.91262   4.808134 0.95693
 45 -11.982540 0.93943   4.809484 0.97206
 46 -11.981190 0.96811   4.810834 0.97501
 47 -11.979840 0.97866   4.812184 0.98285
 48 -11.978490 0.98878   4.813534 1.00000
 49 -11.977140 1.00000   4.814884 0.98820
 50 -11.975790 0.99322   4.816234 0.98029
 51 -11.974440 0.99608   4.817584 0.97269
 52 -11.973090 0.99685   4.818934 0.96508
 53 -11.971740 0.98729   4.820284 0.95429
 54 -11.970390 0.97124   4.821634 0.93714
 55 -11.969040 0.94838   4.822984 0.92303
 56 -11.967690 0.93248   4.824334 0.88454
 57 -11.966340 0.90729   4.825684 0.85930
 58 -11.964990 0.86552   4.827034 0.81484
 59 -11.963640 0.82225   4.828384 0.77339
 60 -11.962290 0.76254   4.829734 0.72558
 61 -11.960940 0.71341   4.831084 0.66152
 62 -11.959590 0.63445   4.832434 0.55762
 63 -11.958240 0.53747   4.833784 0.47879
 64 -11.956890 0.42168   4.835134 0.39304
 65 -11.955540 0.30967   4.836484 0.29206
 66 -11.954190 0.20192   4.837834 0.19216
 67 -11.952840 0.10427   4.839184 0.11402
 68 -11.951490 0.04506   4.840534 0.05855
 69 -11.950140 0.00700   4.841884 0.02080
 70 -11.948790 0.00000   4.843234 0.00273
 71 -11.947440 0.00000   4.844584 0.00000
 72 -11.946090 0.00000   4.845934 0.00000
 73 -11.944740 0.00000   4.847284 0.00000
 74 -11.943390 0.00000   4.848634 0.00000
 75 -11.942040 0.00000   4.849984 0.00000
 76 -11.940690 0.00000   4.851334 0.00000
 77 -11.939340 0.00000   4.852684 0.00000
 78 -11.937990 0.00000   4.854034 0.00000
 79 -11.936640 0.00000   4.855384 0.00000
 80 -11.935290 0.00000   4.856734 0.00000
 81 -11.933940 0.00000   4.858084 0.00000
 82 -11.932590 0.00000   4.859434 0.00000
 83 -11.931240 0.00000   4.860784 0.00000
 84 -11.929890 0.00000   4.862134 0.00000
 85 -11.928540 0.00000   4.863484 0.00000
 86 -11.927190 0.00000   4.864834 0.00000
 87 -11.925840 0.00000   4.866184 0.00000
 88 -11.924490 0.00000   4.867534 0.00000
 89 -11.923140 0.00000   4.868884 0.00000
 90 -11.921790 0.00000   4.870234 0.00000
 91 -11.920440 0.00000   4.871584 0.00000
 92 -11.919090 0.00000   4.872934 0.00000
 93 -11.917740 0.00000   4.874284 0.00000
 94 -11.916390 0.00000   4.875634 0.00000
 95 -11.915040 0.00000   4.876984 0.00000
 96 -11.913690 0.00000   4.878334 0.00000
 97 -11.912340 0.00000   4.879684 0.00000
 98 -11.910990 0.00000   4.881034 0.00000
 99 -11.909640 0.00000   4.882384 0.00000
100 -11.908290 0.00000   4.883734 0.00000
