  1 -13.495844 0.00000   0.553677 0.00000
  2 -13.494494 0.00000   0.555027 0.00000
  3 -13.493144 0.00000   0.556377 0.00000
  4 -13.491794 0.00000   0.557727 0.00000
  5 -13.490444 0.00000   0.559077 0.00000
  6 -13.489094 0.00000   0.560427 0.00000
  7 -13.487744 0.00000   0.561777 0.00000
  8 -13.486394 0.00000   0.563127 0.00000
  9 -13.485044 0.00000   0.564477 0.00000
 10 -13.483694 0.00000   0.565827 0.00000
 11 -13.482344 0.00000   0.567177 0.00000
 12 -13.480994 0.00000   0.568527 0.00000
 13 -13.479644 0.00000   0.569877 0.00000
 14 -13.478294 0.00000   0.571227 0.00000
 15 -13.476944 0.00000   0.572577 0.00000
 16 -13.475594 0.00000   0.573927 0.00000
 17 -13.474244 0.00000   0.575277 0.00000
 18 -13.472894 0.00000   0.576627 0.00000
 19 -13.471544 0.00000   0.577977 0.00000
 20 -13.470194 0.00000   0.579327 0.00000
 21 -13.468844 0.00000   0.580677 0.00000
 22 -13.467494 0.00000   0.582027 0.00000
 23 -13.466144 0.00000   0.583377 0.00000
 24 -13.464794 0.00007   0.584727 0.00000
 25 -13.463444 0.00062   0.586077 0.00000
 26 -13.462094 0.00177   0.587427 0.00064
 27 -13.460744 0.00279   0.588777 0.00857
 28 -13.459394 0.00488   0.590127 0.03492
 29 -13.458044 0.00919   0.591477 0.07503
 30 -13.456694 0.01356   0.592827 0.12282
 31 -13.455344 0.02073   0.594177 0.17778
 32 -13.453994 0.03089   0.595527 0.24402
 33 -13.452644 0.05265   0.596877 0.32935
 34 -13.451294 0.12382   0.598227 0.41270
 35 -13.449944 0.21907   0.599577 0.51573
 36 -13.448594 0.33296   0.600927 0.61957
 37 -13.447244 0.46326   0.602277 0.68505
 38 -13.445894 0.56953   0.603627 0.75394
 39 -13.444544 0.66781   0.604977 0.81156
 40 -13.443194 0.73673   0.606327 0.84734
 41 -13.441844 0.80100   0.607677 0.88095
 42 -13.440494 0.85291   0.609027 0.91224
 43 -13.439144 0.88957   0.610377 0.93597
 44 -13.437794 0.92178   0.611727 0.95888
 45 -13.436444 0.94003   0.613077 0.96966
 46 -13.435094 0.96320   0.614427 0.98423
 47 -13.433744 0.98864   0.615777 0.99567
 48 -13.432394 1.00000   0.617127 0.99506
 49 -13.431044 0.99571   0.618477 0.99182
 50 -13.429694 0.99936   0.619827 0.99718
 51 -13.428344 0.99771   0.621177 1.00000
 52 -13.426994 0.99830   0.622527 0.98786
 53 -13.425644 0.98469   0.623877 0.97524
 54 -13.424294 0.98048   0.625227 0.95911
 55 -13.422944 0.94619   0.626577 0.94869
 56 -13.421594 0.91833   0.627927 0.92307
 57 -13.420244 0.89713   0.629277 0.88723
 58 -13.418894 0.85511   0.630627 0.86468
 59 -13.417544 0.80558   0.631977 0.81326
 60 -13.416194 0.76424   0.633327 0.76198
 61 -13.414844 0.69431   0.634677 0.70504
 62 -13.413494 0.62031   0.636027 0.62342
 63 -13.412144 0.52237   0.637377 0.54214
 64 -13.410794 0.40693   0.638727 0.46066
 65 -13.409444 0.28750   0.640077 0.37904
 66 -13.408094 0.18167   0.641427 0.29831
 67 -13.406744 0.08931   0.642777 0.21466
 68 -13.405394 0.04070   0.644127 0.13929
 69 -13.404044 0.00762   0.645477 0.07593
 70 -13.402694 0.00000   0.646827 0.02769
 71 -13.401344 0.00000   0.648177 0.00662
 72 -13.399994 0.00000   0.649527 0.00232
 73 -13.398644 0.00000   0.650877 0.00042
 74 -13.397294 0.00000   0.652227 0.00000
 75 -13.395944 0.00000   0.653577 0.00000
 76 -13.394594 0.00000   0.654927 0.00000
 77 -13.393244 0.00000   0.656277 0.00000
 78 -13.391894 0.00000   0.657627 0.00000
 79 -13.390544 0.00000   0.658977 0.00000
 80 -13.389194 0.00000   0.660327 0.00000
 81 -13.387844 0.00000   0.661677 0.00000
 82 -13.386494 0.00000   0.663027 0.00000
 83 -13.385144 0.00000   0.664377 0.00000
 84 -13.383794 0.00000   0.665727 0.00000
 85 -13.382444 0.00000   0.667077 0.00000
 86 -13.381094 0.00000   0.668427 0.00000
 87 -13.379744 0.00000   0.669777 0.00000
 88 -13.378394 0.00000   0.671127 0.00000
 89 -13.377044 0.00000   0.672477 0.00000
 90 -13.375694 0.00000   0.673827 0.00000
 91 -13.374344 0.00000   0.675177 0.00000
 92 -13.372994 0.00000   0.676527 0.00000
 93 -13.371644 0.00000   0.677877 0.00000
 94 -13.370294 0.00000   0.679227 0.00000
 95 -13.368944 0.00000   0.680577 0.00000
 96 -13.367594 0.00000   0.681927 0.00000
 97 -13.366244 0.00000   0.683277 0.00000
 98 -13.364894 0.00000   0.684627 0.00000
 99 -13.363544 0.00000   0.685977 0.00000
100 -13.362194 0.00000   0.687327 0.00000
